https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1599868800000,2020-09-12 00:00:00,XRP/USDT,0.24252000,0.24273000,0.24116000,0.24158000,3493667.00000000,844800.89294000,1806
1599865200000,2020-09-11 23:00:00,XRP/USDT,0.24310000,0.24384000,0.24227000,0.24252000,6648673.50000000,1614983.39648200,2935
1599861600000,2020-09-11 22:00:00,XRP/USDT,0.24347000,0.24434000,0.24266000,0.24310000,5937452.40000000,1445747.62920700,2898
1599858000000,2020-09-11 21:00:00,XRP/USDT,0.24273000,0.24352000,0.24260000,0.24352000,2725588.90000000,662152.95961800,1323
1599854400000,2020-09-11 20:00:00,XRP/USDT,0.24288000,0.24389000,0.24171000,0.24273000,4079461.30000000,990655.98268100,2028
1599850800000,2020-09-11 19:00:00,XRP/USDT,0.24227000,0.24310000,0.24158000,0.24289000,2618223.10000000,634995.70716400,1389
1599847200000,2020-09-11 18:00:00,XRP/USDT,0.24168000,0.24244000,0.24135000,0.24227000,2811420.10000000,680218.16178000,1529
1599843600000,2020-09-11 17:00:00,XRP/USDT,0.24127000,0.24190000,0.23985000,0.24172000,4022341.10000000,968430.06064300,2036
1599840000000,2020-09-11 16:00:00,XRP/USDT,0.24130000,0.24191000,0.24051000,0.24123000,3682271.50000000,888454.20724000,1793
1599836400000,2020-09-11 15:00:00,XRP/USDT,0.24118000,0.24196000,0.24081000,0.24130000,3836209.70000000,925971.65787200,1962
1599832800000,2020-09-11 14:00:00,XRP/USDT,0.24084000,0.24130000,0.24033000,0.24112000,2118132.70000000,510037.73185200,1247
1599829200000,2020-09-11 13:00:00,XRP/USDT,0.24121000,0.24141000,0.24050000,0.24090000,4407127.00000000,1062132.06388800,2033
1599825600000,2020-09-11 12:00:00,XRP/USDT,0.24052000,0.24127000,0.24034000,0.24121000,1997453.30000000,481114.35705400,1250
1599822000000,2020-09-11 11:00:00,XRP/USDT,0.24128000,0.24193000,0.24026000,0.24050000,2408661.80000000,580351.54549500,1427
1599818400000,2020-09-11 10:00:00,XRP/USDT,0.24225000,0.24226000,0.24059000,0.24132000,2925208.30000000,706086.95662700,1676
1599814800000,2020-09-11 09:00:00,XRP/USDT,0.24074000,0.24255000,0.24072000,0.24225000,5311263.40000000,1285174.31123400,2541
1599811200000,2020-09-11 08:00:00,XRP/USDT,0.24049000,0.24193000,0.24000000,0.24080000,5055497.30000000,1217787.91295800,2526
1599807600000,2020-09-11 07:00:00,XRP/USDT,0.24097000,0.24176000,0.24011000,0.24053000,4567888.50000000,1100976.36207300,1675
1599804000000,2020-09-11 06:00:00,XRP/USDT,0.24000000,0.24163000,0.23958000,0.24091000,4586268.80000000,1104369.92778900,2107
1599800400000,2020-09-11 05:00:00,XRP/USDT,0.23902000,0.24050000,0.23879000,0.24001000,3461716.90000000,829656.83194700,1542
1599796800000,2020-09-11 04:00:00,XRP/USDT,0.23829000,0.23949000,0.23747000,0.23901000,6384939.90000000,1524739.04224300,2642
1599793200000,2020-09-11 03:00:00,XRP/USDT,0.24001000,0.24120000,0.23683000,0.23825000,9093427.30000000,2170944.46840800,4378
1599789600000,2020-09-11 02:00:00,XRP/USDT,0.24171000,0.24225000,0.23982000,0.24005000,6586843.70000000,1587890.22670300,2608
1599786000000,2020-09-11 01:00:00,XRP/USDT,0.24314000,0.24351000,0.24157000,0.24177000,4113113.30000000,996642.24224400,1932
1599782400000,2020-09-11 00:00:00,XRP/USDT,0.24302000,0.24440000,0.24290000,0.24314000,3616303.00000000,881598.97167700,2301
1599778800000,2020-09-10 23:00:00,XRP/USDT,0.24351000,0.24351000,0.24228000,0.24302000,4415585.10000000,1072186.57747700,1678
1599775200000,2020-09-10 22:00:00,XRP/USDT,0.24295000,0.24358000,0.24285000,0.24351000,3164235.50000000,769647.08760000,1597
1599771600000,2020-09-10 21:00:00,XRP/USDT,0.24210000,0.24300000,0.24178000,0.24297000,2058562.70000000,498394.39029200,1414
1599768000000,2020-09-10 20:00:00,XRP/USDT,0.24179000,0.24286000,0.24150000,0.24208000,3247090.40000000,786181.19004000,1754
1599764400000,2020-09-10 19:00:00,XRP/USDT,0.24230000,0.24330000,0.24125000,0.24174000,6522805.50000000,1580203.91177400,3047
1599760800000,2020-09-10 18:00:00,XRP/USDT,0.24472000,0.24542000,0.24205000,0.24228000,6277380.70000000,1526043.49120900,3001
1599757200000,2020-09-10 17:00:00,XRP/USDT,0.24478000,0.24601000,0.24423000,0.24479000,3317064.50000000,813253.69889000,1853
1599753600000,2020-09-10 16:00:00,XRP/USDT,0.24565000,0.24659000,0.24365000,0.24474000,5528020.20000000,1352994.19381600,2896
1599750000000,2020-09-10 15:00:00,XRP/USDT,0.24497000,0.24624000,0.24439000,0.24565000,7871285.50000000,1932035.45302300,3936
1599746400000,2020-09-10 14:00:00,XRP/USDT,0.24780000,0.24871000,0.24472000,0.24501000,12902508.50000000,3181609.27625200,5112
1599742800000,2020-09-10 13:00:00,XRP/USDT,0.24626000,0.24793000,0.24569000,0.24777000,9612893.30000000,2372896.18767500,3667
1599739200000,2020-09-10 12:00:00,XRP/USDT,0.24414000,0.24638000,0.24369000,0.24624000,8321870.00000000,2039955.12455700,3018
1599735600000,2020-09-10 11:00:00,XRP/USDT,0.24304000,0.24470000,0.24269000,0.24414000,3503896.20000000,853664.92852100,1753
1599732000000,2020-09-10 10:00:00,XRP/USDT,0.24360000,0.24436000,0.24220000,0.24299000,4400236.10000000,1071401.73426300,2151
1599728400000,2020-09-10 09:00:00,XRP/USDT,0.24305000,0.24384000,0.24217000,0.24360000,5576845.40000000,1355251.14540800,3027
1599724800000,2020-09-10 08:00:00,XRP/USDT,0.24459000,0.24462000,0.24302000,0.24305000,3896640.20000000,949537.77791300,2106
1599721200000,2020-09-10 07:00:00,XRP/USDT,0.24518000,0.24571000,0.24366000,0.24458000,7587214.70000000,1856278.09771400,2962
1599717600000,2020-09-10 06:00:00,XRP/USDT,0.24653000,0.24787000,0.24483000,0.24521000,8082295.80000000,1989522.51089200,3098
1599714000000,2020-09-10 05:00:00,XRP/USDT,0.24607000,0.24780000,0.24498000,0.24655000,5870119.90000000,1447192.84071800,2621
1599710400000,2020-09-10 04:00:00,XRP/USDT,0.24568000,0.24658000,0.24442000,0.24609000,4365621.80000000,1072904.11588300,2139
1599706800000,2020-09-10 03:00:00,XRP/USDT,0.24519000,0.24581000,0.24373000,0.24565000,5986936.10000000,1465021.89301100,2651
1599703200000,2020-09-10 02:00:00,XRP/USDT,0.24526000,0.24710000,0.24447000,0.24517000,12602663.80000000,3097410.54174000,5842
1599699600000,2020-09-10 01:00:00,XRP/USDT,0.24127000,0.24539000,0.24072000,0.24527000,8589697.90000000,2089413.82415300,3850
1599696000000,2020-09-10 00:00:00,XRP/USDT,0.23900000,0.24190000,0.23878000,0.24125000,7092547.90000000,1708926.00311400,3337
1599692400000,2020-09-09 23:00:00,XRP/USDT,0.24023000,0.24055000,0.23756000,0.23901000,6114409.90000000,1460320.62862000,2951
1599688800000,2020-09-09 22:00:00,XRP/USDT,0.24005000,0.24074000,0.23982000,0.24026000,3477929.00000000,835862.82827400,1673
1599685200000,2020-09-09 21:00:00,XRP/USDT,0.24023000,0.24138000,0.23981000,0.24006000,2923960.20000000,703528.01600100,1699
1599681600000,2020-09-09 20:00:00,XRP/USDT,0.24078000,0.24186000,0.24000000,0.24023000,3086597.60000000,742826.14207600,1612
1599678000000,2020-09-09 19:00:00,XRP/USDT,0.24247000,0.24278000,0.24063000,0.24076000,7028425.50000000,1698992.33078400,2752
1599674400000,2020-09-09 18:00:00,XRP/USDT,0.24109000,0.24272000,0.24056000,0.24247000,4641682.00000000,1122238.44538100,2067
1599670800000,2020-09-09 17:00:00,XRP/USDT,0.24011000,0.24116000,0.23942000,0.24109000,4115687.90000000,988891.52883300,2209
1599667200000,2020-09-09 16:00:00,XRP/USDT,0.24112000,0.24156000,0.23913000,0.24015000,5733093.60000000,1376291.69100600,2891
1599663600000,2020-09-09 15:00:00,XRP/USDT,0.23954000,0.24186000,0.23954000,0.24111000,8540366.20000000,2052480.39043400,3365
1599660000000,2020-09-09 14:00:00,XRP/USDT,0.23873000,0.24017000,0.23842000,0.23954000,4563349.40000000,1093201.62463600,2367
1599656400000,2020-09-09 13:00:00,XRP/USDT,0.23900000,0.24092000,0.23869000,0.23871000,4677004.10000000,1121692.17145200,3309
1599652800000,2020-09-09 12:00:00,XRP/USDT,0.23973000,0.24069000,0.23790000,0.23900000,4513883.10000000,1079538.67347900,3658
1599649200000,2020-09-09 11:00:00,XRP/USDT,0.23834000,0.24087000,0.23834000,0.23978000,6704762.40000000,1608214.80072600,4493
1599645600000,2020-09-09 10:00:00,XRP/USDT,0.23902000,0.23939000,0.23764000,0.23834000,4169485.80000000,993873.32833800,3061
1599642000000,2020-09-09 09:00:00,XRP/USDT,0.23784000,0.23950000,0.23748000,0.23903000,3579519.20000000,854652.59374000,2723
1599638400000,2020-09-09 08:00:00,XRP/USDT,0.23931000,0.24000000,0.23733000,0.23784000,5024841.10000000,1198571.74252000,3525
1599634800000,2020-09-09 07:00:00,XRP/USDT,0.23790000,0.23959000,0.23790000,0.23930000,6784032.80000000,1618730.77385100,3768
1599631200000,2020-09-09 06:00:00,XRP/USDT,0.23747000,0.23850000,0.23642000,0.23790000,5039274.80000000,1196292.46758800,2158
1599627600000,2020-09-09 05:00:00,XRP/USDT,0.23658000,0.23813000,0.23637000,0.23743000,5928704.50000000,1406322.66342100,2529
1599624000000,2020-09-09 04:00:00,XRP/USDT,0.23467000,0.23750000,0.23413000,0.23643000,6277120.80000000,1481068.14903400,2828
1599620400000,2020-09-09 03:00:00,XRP/USDT,0.23343000,0.23479000,0.23322000,0.23470000,3503980.60000000,820389.23441200,2001
1599616800000,2020-09-09 02:00:00,XRP/USDT,0.23575000,0.23603000,0.23303000,0.23336000,5497725.10000000,1287612.65454800,2826
1599613200000,2020-09-09 01:00:00,XRP/USDT,0.23589000,0.23647000,0.23492000,0.23574000,3851542.20000000,907689.37091100,1892
1599609600000,2020-09-09 00:00:00,XRP/USDT,0.23658000,0.23738000,0.23524000,0.23581000,5154270.90000000,1218828.12263500,2288
1599606000000,2020-09-08 23:00:00,XRP/USDT,0.23638000,0.23715000,0.23495000,0.23657000,4437696.70000000,1047816.42254600,2421
1599602400000,2020-09-08 22:00:00,XRP/USDT,0.23673000,0.23721000,0.23120000,0.23637000,21194385.40000000,4967601.15394000,10102
1599598800000,2020-09-08 21:00:00,XRP/USDT,0.23470000,0.23768000,0.23349000,0.23678000,4566213.10000000,1075401.67144500,2968
1599595200000,2020-09-08 20:00:00,XRP/USDT,0.23405000,0.23613000,0.23398000,0.23469000,4163810.70000000,978968.82720200,2270
1599591600000,2020-09-08 19:00:00,XRP/USDT,0.23433000,0.23556000,0.23325000,0.23399000,5716752.40000000,1340819.60657700,3025
1599588000000,2020-09-08 18:00:00,XRP/USDT,0.23911000,0.23933000,0.23276000,0.23440000,11928558.40000000,2807025.12975900,5438
1599584400000,2020-09-08 17:00:00,XRP/USDT,0.23835000,0.23926000,0.23677000,0.23912000,3996881.90000000,950559.93187800,2411
1599580800000,2020-09-08 16:00:00,XRP/USDT,0.23714000,0.23894000,0.23625000,0.23831000,5389163.60000000,1282010.40296200,2737
1599577200000,2020-09-08 15:00:00,XRP/USDT,0.23685000,0.23731000,0.23550000,0.23713000,6687955.80000000,1581769.26150400,3178
1599573600000,2020-09-08 14:00:00,XRP/USDT,0.23363000,0.23772000,0.23322000,0.23700000,11061853.80000000,2614489.03363000,4937
1599570000000,2020-09-08 13:00:00,XRP/USDT,0.23473000,0.23523000,0.23139000,0.23357000,9685765.60000000,2257716.03298400,5443
1599566400000,2020-09-08 12:00:00,XRP/USDT,0.23335000,0.23481000,0.23183000,0.23474000,10100984.40000000,2358483.34519600,4746
1599562800000,2020-09-08 11:00:00,XRP/USDT,0.23568000,0.23614000,0.23162000,0.23335000,9540283.80000000,2230578.67276200,4746
1599559200000,2020-09-08 10:00:00,XRP/USDT,0.23482000,0.23656000,0.23354000,0.23568000,11107892.60000000,2612548.64858200,4894
1599555600000,2020-09-08 09:00:00,XRP/USDT,0.23817000,0.23889000,0.23471000,0.23471000,9797914.20000000,2319626.56053500,4280
1599552000000,2020-09-08 08:00:00,XRP/USDT,0.23979000,0.24155000,0.23730000,0.23830000,10361888.00000000,2475334.32807300,5676
1599548400000,2020-09-08 07:00:00,XRP/USDT,0.24126000,0.24160000,0.23959000,0.23982000,7278141.80000000,1751128.19549700,3500
1599544800000,2020-09-08 06:00:00,XRP/USDT,0.24004000,0.24185000,0.23842000,0.24127000,6559116.30000000,1575043.75223100,3442
1599541200000,2020-09-08 05:00:00,XRP/USDT,0.24039000,0.24117000,0.24006000,0.24007000,4468240.30000000,1074967.09053100,2376
1599537600000,2020-09-08 04:00:00,XRP/USDT,0.24084000,0.24174000,0.23964000,0.24038000,4892217.90000000,1176428.86661400,2325
1599534000000,2020-09-08 03:00:00,XRP/USDT,0.24243000,0.24365000,0.24057000,0.24082000,6769824.30000000,1639179.79952000,3186
1599530400000,2020-09-08 02:00:00,XRP/USDT,0.24120000,0.24273000,0.24120000,0.24246000,2882952.60000000,697705.61943600,1579
1599526800000,2020-09-08 01:00:00,XRP/USDT,0.24047000,0.24201000,0.24039000,0.24118000,4362947.00000000,1053607.43191000,2364
1599523200000,2020-09-08 00:00:00,XRP/USDT,0.24202000,0.24320000,0.24040000,0.24050000,8434995.50000000,2039150.53010300,4012
1599519600000,2020-09-07 23:00:00,XRP/USDT,0.24262000,0.24292000,0.24140000,0.24198000,9610089.50000000,2325959.56724000,4059
1599516000000,2020-09-07 22:00:00,XRP/USDT,0.23874000,0.24290000,0.23874000,0.24247000,13492165.90000000,3262748.42010600,6597
1599512400000,2020-09-07 21:00:00,XRP/USDT,0.23901000,0.24019000,0.23840000,0.23876000,2578732.30000000,617469.80331800,1985
1599508800000,2020-09-07 20:00:00,XRP/USDT,0.23758000,0.23984000,0.23633000,0.23907000,5383004.90000000,1282351.96504700,2945
1599505200000,2020-09-07 19:00:00,XRP/USDT,0.23831000,0.24001000,0.23660000,0.23758000,5341303.60000000,1272961.73458600,2936
1599501600000,2020-09-07 18:00:00,XRP/USDT,0.23966000,0.24014000,0.23783000,0.23836000,4351810.70000000,1038797.93474400,2569
1599498000000,2020-09-07 17:00:00,XRP/USDT,0.23779000,0.24092000,0.23711000,0.23971000,13914001.50000000,3331625.94118900,5488
1599494400000,2020-09-07 16:00:00,XRP/USDT,0.23695000,0.23920000,0.23670000,0.23771000,9198972.80000000,2189211.79481300,4413
1599490800000,2020-09-07 15:00:00,XRP/USDT,0.23300000,0.23780000,0.23200000,0.23696000,11830060.60000000,2788700.40784600,5384
1599487200000,2020-09-07 14:00:00,XRP/USDT,0.23412000,0.23484000,0.23195000,0.23310000,7512563.50000000,1755629.97957600,4014
1599483600000,2020-09-07 13:00:00,XRP/USDT,0.23155000,0.23530000,0.23016000,0.23411000,14565125.60000000,3394857.08733100,6592
1599480000000,2020-09-07 12:00:00,XRP/USDT,0.23470000,0.23550000,0.22962000,0.23155000,18945254.60000000,4392241.31829900,7983
1599476400000,2020-09-07 11:00:00,XRP/USDT,0.23440000,0.23642000,0.23200000,0.23459000,19764762.70000000,4623063.48120500,8895
1599472800000,2020-09-07 10:00:00,XRP/USDT,0.23633000,0.23706000,0.23435000,0.23447000,8355689.10000000,1967446.14842900,4124
1599469200000,2020-09-07 09:00:00,XRP/USDT,0.23702000,0.23833000,0.23580000,0.23638000,5077068.90000000,1203216.37388500,2834
1599465600000,2020-09-07 08:00:00,XRP/USDT,0.23590000,0.23865000,0.23559000,0.23696000,5631932.80000000,1338867.87627200,2919
1599462000000,2020-09-07 07:00:00,XRP/USDT,0.23494000,0.23787000,0.23438000,0.23590000,5998626.50000000,1418862.53171700,3487
1599458400000,2020-09-07 06:00:00,XRP/USDT,0.23497000,0.23711000,0.23405000,0.23494000,10253313.50000000,2419423.78956900,4173
1599454800000,2020-09-07 05:00:00,XRP/USDT,0.23754000,0.23810000,0.23487000,0.23492000,7951252.70000000,1881659.09634800,3938
1599451200000,2020-09-07 04:00:00,XRP/USDT,0.23862000,0.23967000,0.23700000,0.23750000,6370888.30000000,1518551.00374700,3270
1599447600000,2020-09-07 03:00:00,XRP/USDT,0.23896000,0.23988000,0.23701000,0.23861000,7438252.20000000,1772251.06657800,3617
1599444000000,2020-09-07 02:00:00,XRP/USDT,0.24271000,0.24271000,0.23835000,0.23895000,10203789.80000000,2447558.42874100,4285
1599440400000,2020-09-07 01:00:00,XRP/USDT,0.24165000,0.24272000,0.24070000,0.24269000,5612419.90000000,1356409.57509900,3020
1599436800000,2020-09-07 00:00:00,XRP/USDT,0.23987000,0.24290000,0.23947000,0.24165000,7767992.40000000,1879007.12600100,3884
1599433200000,2020-09-06 23:00:00,XRP/USDT,0.23962000,0.24111000,0.23886000,0.23986000,8582344.00000000,2059740.76604500,4086
1599429600000,2020-09-06 22:00:00,XRP/USDT,0.24242000,0.24300000,0.23848000,0.23959000,13100725.40000000,3153603.42145200,6156
1599426000000,2020-09-06 21:00:00,XRP/USDT,0.24086000,0.24314000,0.24081000,0.24244000,5567119.50000000,1348730.48939100,3284
1599422400000,2020-09-06 20:00:00,XRP/USDT,0.24137000,0.24289000,0.24026000,0.24093000,8312300.60000000,2007723.62063000,3859
1599418800000,2020-09-06 19:00:00,XRP/USDT,0.23950000,0.24240000,0.23886000,0.24137000,8010983.40000000,1929192.51516000,4172
1599415200000,2020-09-06 18:00:00,XRP/USDT,0.23742000,0.23968000,0.23566000,0.23951000,8887046.30000000,2115764.22287900,4113
1599411600000,2020-09-06 17:00:00,XRP/USDT,0.23953000,0.24010000,0.23719000,0.23743000,7870669.80000000,1876287.23914600,4107
1599408000000,2020-09-06 16:00:00,XRP/USDT,0.23717000,0.23991000,0.23582000,0.23953000,10937699.00000000,2607827.54317700,5434
1599404400000,2020-09-06 15:00:00,XRP/USDT,0.23988000,0.24075000,0.23444000,0.23718000,12207866.90000000,2894353.71048500,5643
1599400800000,2020-09-06 14:00:00,XRP/USDT,0.23943000,0.24181000,0.23724000,0.23988000,9948959.80000000,2379910.83868800,4858
1599397200000,2020-09-06 13:00:00,XRP/USDT,0.24049000,0.24051000,0.23770000,0.23943000,9640546.80000000,2305260.19180800,5262
1599393600000,2020-09-06 12:00:00,XRP/USDT,0.24041000,0.24358000,0.23964000,0.24051000,14871016.60000000,3591883.08755700,7283
1599390000000,2020-09-06 11:00:00,XRP/USDT,0.23994000,0.24096000,0.23865000,0.24040000,10146015.40000000,2433875.95816000,5180
1599386400000,2020-09-06 10:00:00,XRP/USDT,0.23965000,0.24057000,0.23754000,0.24003000,7695567.90000000,1837526.50029100,4517
1599382800000,2020-09-06 09:00:00,XRP/USDT,0.23903000,0.24092000,0.23769000,0.23963000,14340565.00000000,3432968.14701700,6601
1599379200000,2020-09-06 08:00:00,XRP/USDT,0.23663000,0.24056000,0.23605000,0.23907000,17057355.40000000,4062647.99112800,7539
1599375600000,2020-09-06 07:00:00,XRP/USDT,0.23333000,0.23793000,0.23149000,0.23661000,18472179.40000000,4319192.41927100,6761
1599372000000,2020-09-06 06:00:00,XRP/USDT,0.23314000,0.23359000,0.22937000,0.23331000,10001517.00000000,2313721.49385700,4812
1599368400000,2020-09-06 05:00:00,XRP/USDT,0.23269000,0.23350000,0.23084000,0.23306000,11248659.40000000,2610992.59303500,5320
1599364800000,2020-09-06 04:00:00,XRP/USDT,0.23363000,0.23599000,0.23123000,0.23256000,7491580.30000000,1749909.46988500,4460
1599361200000,2020-09-06 03:00:00,XRP/USDT,0.23501000,0.23569000,0.23331000,0.23364000,5427863.80000000,1272763.75943800,3114
1599357600000,2020-09-06 02:00:00,XRP/USDT,0.23561000,0.23667000,0.23336000,0.23503000,7507567.70000000,1762432.35106500,3891
1599354000000,2020-09-06 01:00:00,XRP/USDT,0.23627000,0.23711000,0.23399000,0.23559000,7951808.90000000,1874449.75013700,3927
1599350400000,2020-09-06 00:00:00,XRP/USDT,0.23737000,0.23880000,0.23448000,0.23626000,10693061.90000000,2533484.56125800,5781
1599346800000,2020-09-05 23:00:00,XRP/USDT,0.23163000,0.23743000,0.23140000,0.23738000,9518679.70000000,2235617.36268000,5364
1599343200000,2020-09-05 22:00:00,XRP/USDT,0.23626000,0.23704000,0.23152000,0.23159000,14918447.40000000,3492358.94273400,6353
1599339600000,2020-09-05 21:00:00,XRP/USDT,0.23773000,0.23851000,0.23551000,0.23625000,8316709.20000000,1969076.13660000,4727
1599336000000,2020-09-05 20:00:00,XRP/USDT,0.23463000,0.23942000,0.23261000,0.23774000,17422903.60000000,4118896.36519500,7633
1599332400000,2020-09-05 19:00:00,XRP/USDT,0.23934000,0.24123000,0.23128000,0.23465000,38988519.70000000,9146684.36785600,15077
1599328800000,2020-09-05 18:00:00,XRP/USDT,0.24119000,0.24400000,0.23100000,0.23939000,32606921.40000000,7761272.23788100,13530
1599325200000,2020-09-05 17:00:00,XRP/USDT,0.24466000,0.24548000,0.23931000,0.24120000,14738334.80000000,3568169.35671000,7593
1599321600000,2020-09-05 16:00:00,XRP/USDT,0.24682000,0.24791000,0.23756000,0.24463000,17503372.20000000,4254277.36643900,8384
1599318000000,2020-09-05 15:00:00,XRP/USDT,0.24864000,0.24875000,0.24575000,0.24682000,8622356.40000000,2131299.99054000,4429
1599314400000,2020-09-05 14:00:00,XRP/USDT,0.24860000,0.24969000,0.24560000,0.24864000,11051743.10000000,2736748.82655500,5649
1599310800000,2020-09-05 13:00:00,XRP/USDT,0.23827000,0.24858000,0.23790000,0.24851000,20316056.10000000,4943856.62063900,9023
1599307200000,2020-09-05 12:00:00,XRP/USDT,0.24563000,0.24698000,0.23801000,0.23827000,29091418.00000000,7026240.93501300,12479
1599303600000,2020-09-05 11:00:00,XRP/USDT,0.24640000,0.24733000,0.24211000,0.24563000,15963043.70000000,3907204.33052000,7793
1599300000000,2020-09-05 10:00:00,XRP/USDT,0.24721000,0.24896000,0.24619000,0.24638000,12469386.60000000,3087190.27392300,6849
1599296400000,2020-09-05 09:00:00,XRP/USDT,0.24940000,0.25083000,0.24692000,0.24731000,13718806.30000000,3412601.41276200,6860
1599292800000,2020-09-05 08:00:00,XRP/USDT,0.25258000,0.25258000,0.24939000,0.24939000,6871372.80000000,1722221.56750100,3861
1599289200000,2020-09-05 07:00:00,XRP/USDT,0.25421000,0.25451000,0.25091000,0.25273000,8549315.40000000,2159344.54370100,4696
1599285600000,2020-09-05 06:00:00,XRP/USDT,0.25182000,0.25529000,0.25072000,0.25422000,8229817.90000000,2082865.45090000,4119
1599282000000,2020-09-05 05:00:00,XRP/USDT,0.25313000,0.25407000,0.25162000,0.25180000,5840035.80000000,1475569.04462400,3302
1599278400000,2020-09-05 04:00:00,XRP/USDT,0.25327000,0.25533000,0.25160000,0.25313000,7028574.80000000,1781242.37943900,3774
1599274800000,2020-09-05 03:00:00,XRP/USDT,0.25427000,0.25607000,0.25214000,0.25326000,8221726.60000000,2085606.32268400,4432
1599271200000,2020-09-05 02:00:00,XRP/USDT,0.25603000,0.25687000,0.25400000,0.25435000,6304636.80000000,1609891.94242100,3853
1599267600000,2020-09-05 01:00:00,XRP/USDT,0.25611000,0.25660000,0.25399000,0.25605000,7939100.10000000,2024960.93151900,3961
1599264000000,2020-09-05 00:00:00,XRP/USDT,0.25385000,0.25951000,0.25327000,0.25611000,18783541.90000000,4828636.33667300,8524
1599260400000,2020-09-04 23:00:00,XRP/USDT,0.25434000,0.25552000,0.25311000,0.25385000,7156416.60000000,1818995.23347800,4140
1599256800000,2020-09-04 22:00:00,XRP/USDT,0.25614000,0.25750000,0.25372000,0.25437000,9194544.00000000,2350345.72201200,4911
1599253200000,2020-09-04 21:00:00,XRP/USDT,0.25643000,0.25730000,0.25580000,0.25614000,6976902.00000000,1789255.02319600,4556
1599249600000,2020-09-04 20:00:00,XRP/USDT,0.25467000,0.25660000,0.25451000,0.25640000,6225925.70000000,1591218.41615700,4077
1599246000000,2020-09-04 19:00:00,XRP/USDT,0.25399000,0.25540000,0.25172000,0.25468000,9646120.20000000,2445433.56127800,4876
1599242400000,2020-09-04 18:00:00,XRP/USDT,0.25188000,0.25413000,0.24953000,0.25391000,9545570.70000000,2403817.35948400,5700
1599238800000,2020-09-04 17:00:00,XRP/USDT,0.25125000,0.25320000,0.24944000,0.25193000,8550055.20000000,2149866.27426700,4628
1599235200000,2020-09-04 16:00:00,XRP/USDT,0.25051000,0.25352000,0.24714000,0.25130000,12516596.90000000,3134467.07497700,6135
1599231600000,2020-09-04 15:00:00,XRP/USDT,0.25113000,0.25115000,0.24554000,0.25058000,18920630.50000000,4691981.22264400,8056
1599228000000,2020-09-04 14:00:00,XRP/USDT,0.25395000,0.25574000,0.24039000,0.25120000,39676609.90000000,9864290.74867600,14968
1599224400000,2020-09-04 13:00:00,XRP/USDT,0.25733000,0.25945000,0.25381000,0.25391000,15556697.50000000,3995533.55257100,8024
1599220800000,2020-09-04 12:00:00,XRP/USDT,0.25706000,0.25834000,0.25461000,0.25733000,12538921.50000000,3216998.85036200,6584
1599217200000,2020-09-04 11:00:00,XRP/USDT,0.26005000,0.26030000,0.25331000,0.25710000,21901023.00000000,5625652.69317600,10058
1599213600000,2020-09-04 10:00:00,XRP/USDT,0.25644000,0.26582000,0.25527000,0.26006000,28222499.90000000,7366330.44464600,12917
1599210000000,2020-09-04 09:00:00,XRP/USDT,0.25230000,0.25666000,0.25027000,0.25640000,15556449.40000000,3943103.07341000,6981
1599206400000,2020-09-04 08:00:00,XRP/USDT,0.24930000,0.25300000,0.24921000,0.25228000,14187273.30000000,3568353.43100900,6958
1599202800000,2020-09-04 07:00:00,XRP/USDT,0.24742000,0.24987000,0.24367000,0.24923000,15363535.30000000,3793052.05116600,6968
1599199200000,2020-09-04 06:00:00,XRP/USDT,0.24941000,0.24986000,0.24727000,0.24742000,7181921.00000000,1785709.85768500,4000
1599195600000,2020-09-04 05:00:00,XRP/USDT,0.24976000,0.25033000,0.24733000,0.24940000,8688396.20000000,2165246.61266900,4873
1599192000000,2020-09-04 04:00:00,XRP/USDT,0.24911000,0.25080000,0.24787000,0.24976000,7137040.60000000,1779133.39512600,4558
1599188400000,2020-09-04 03:00:00,XRP/USDT,0.24862000,0.25040000,0.24772000,0.24913000,8179456.80000000,2037659.15124500,4979
1599184800000,2020-09-04 02:00:00,XRP/USDT,0.24831000,0.24900000,0.24489000,0.24861000,16220209.60000000,4005006.98494300,7065
1599181200000,2020-09-04 01:00:00,XRP/USDT,0.24951000,0.25134000,0.24763000,0.24822000,14216965.50000000,3542969.67834000,6523
1599177600000,2020-09-04 00:00:00,XRP/USDT,0.24404000,0.25097000,0.24012000,0.24951000,33917166.30000000,8368116.36771800,17136
1599174000000,2020-09-03 23:00:00,XRP/USDT,0.25929000,0.25977000,0.23800000,0.24409000,71514511.70000000,17655249.16463100,26133
1599170400000,2020-09-03 22:00:00,XRP/USDT,0.26285000,0.26345000,0.25834000,0.25929000,8465398.40000000,2201988.59861700,4767
1599166800000,2020-09-03 21:00:00,XRP/USDT,0.26485000,0.26550000,0.26208000,0.26282000,6405853.50000000,1688375.90847000,3731
1599163200000,2020-09-03 20:00:00,XRP/USDT,0.26237000,0.26611000,0.26226000,0.26473000,14090051.90000000,3728291.80464200,6812
1599159600000,2020-09-03 19:00:00,XRP/USDT,0.25790000,0.26275000,0.25654000,0.26238000,10472364.20000000,2724946.28772800,5300
1599156000000,2020-09-03 18:00:00,XRP/USDT,0.25940000,0.26061000,0.25619000,0.25792000,12497175.20000000,3229161.49555900,5651
