https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1599750000000,2020-09-10 15:00:00,ADA/USDT,0.09764000,0.09920000,0.09762000,0.09860000,23641202.80000000,2326230.55626900,5014
1599746400000,2020-09-10 14:00:00,ADA/USDT,0.09752000,0.09919000,0.09743000,0.09764000,31645260.20000000,3107081.27282900,7538
1599742800000,2020-09-10 13:00:00,ADA/USDT,0.09663000,0.09779000,0.09640000,0.09748000,13678371.30000000,1329106.61187100,3914
1599739200000,2020-09-10 12:00:00,ADA/USDT,0.09620000,0.09700000,0.09610000,0.09663000,10977627.20000000,1059973.98369000,2549
1599735600000,2020-09-10 11:00:00,ADA/USDT,0.09530000,0.09637000,0.09501000,0.09621000,6341493.00000000,607162.09210100,1549
1599732000000,2020-09-10 10:00:00,ADA/USDT,0.09576000,0.09625000,0.09511000,0.09538000,10768830.70000000,1031751.98409600,2065
1599728400000,2020-09-10 09:00:00,ADA/USDT,0.09485000,0.09635000,0.09485000,0.09576000,13179761.40000000,1260235.94417600,3303
1599724800000,2020-09-10 08:00:00,ADA/USDT,0.09499000,0.09517000,0.09419000,0.09485000,10834304.20000000,1026101.47022300,2223
1599721200000,2020-09-10 07:00:00,ADA/USDT,0.09569000,0.09594000,0.09465000,0.09499000,10132736.00000000,965060.05696800,2633
1599717600000,2020-09-10 06:00:00,ADA/USDT,0.09685000,0.09725000,0.09546000,0.09570000,10627400.10000000,1023735.73514100,2606
1599714000000,2020-09-10 05:00:00,ADA/USDT,0.09628000,0.09780000,0.09583000,0.09683000,16581146.10000000,1606111.96235500,3735
1599710400000,2020-09-10 04:00:00,ADA/USDT,0.09586000,0.09648000,0.09520000,0.09628000,8418775.30000000,806805.81161400,2285
1599706800000,2020-09-10 03:00:00,ADA/USDT,0.09599000,0.09617000,0.09549000,0.09588000,8435776.60000000,808537.00910600,2064
1599703200000,2020-09-10 02:00:00,ADA/USDT,0.09586000,0.09686000,0.09573000,0.09602000,15863466.10000000,1526522.09699500,3724
1599699600000,2020-09-10 01:00:00,ADA/USDT,0.09492000,0.09606000,0.09442000,0.09585000,12711737.00000000,1213537.27608100,2867
1599696000000,2020-09-10 00:00:00,ADA/USDT,0.09329000,0.09526000,0.09318000,0.09493000,13324064.50000000,1260140.05366300,3459
1599692400000,2020-09-09 23:00:00,ADA/USDT,0.09417000,0.09417000,0.09260000,0.09331000,12929963.40000000,1205791.60763800,3012
1599688800000,2020-09-09 22:00:00,ADA/USDT,0.09378000,0.09442000,0.09360000,0.09421000,7017202.60000000,659929.21081900,1743
1599685200000,2020-09-09 21:00:00,ADA/USDT,0.09448000,0.09477000,0.09361000,0.09378000,11191922.20000000,1054386.51910300,2549
1599681600000,2020-09-09 20:00:00,ADA/USDT,0.09447000,0.09575000,0.09439000,0.09448000,20408361.30000000,1941321.04276600,4034
1599678000000,2020-09-09 19:00:00,ADA/USDT,0.09497000,0.09507000,0.09430000,0.09447000,9158318.80000000,866458.74461600,1771
1599674400000,2020-09-09 18:00:00,ADA/USDT,0.09507000,0.09510000,0.09453000,0.09494000,12292541.30000000,1165160.18433400,2462
1599670800000,2020-09-09 17:00:00,ADA/USDT,0.09393000,0.09511000,0.09371000,0.09506000,16043685.10000000,1513381.16199100,3116
1599667200000,2020-09-09 16:00:00,ADA/USDT,0.09399000,0.09471000,0.09331000,0.09393000,8350901.10000000,783812.38337000,2136
1599663600000,2020-09-09 15:00:00,ADA/USDT,0.09350000,0.09436000,0.09330000,0.09399000,14074668.10000000,1319054.32987300,2957
1599660000000,2020-09-09 14:00:00,ADA/USDT,0.09250000,0.09404000,0.09230000,0.09349000,16029781.50000000,1495742.10077000,3347
1599656400000,2020-09-09 13:00:00,ADA/USDT,0.09237000,0.09334000,0.09234000,0.09247000,12492832.10000000,1160476.92853700,2590
1599652800000,2020-09-09 12:00:00,ADA/USDT,0.09262000,0.09297000,0.09197000,0.09237000,11600171.00000000,1071612.39450500,2605
1599649200000,2020-09-09 11:00:00,ADA/USDT,0.09239000,0.09346000,0.09239000,0.09262000,10731776.60000000,997564.88701600,2579
1599645600000,2020-09-09 10:00:00,ADA/USDT,0.09285000,0.09318000,0.09204000,0.09241000,5647932.10000000,522500.40235500,1612
1599642000000,2020-09-09 09:00:00,ADA/USDT,0.09146000,0.09328000,0.09141000,0.09289000,8901348.50000000,823680.24049000,2447
1599638400000,2020-09-09 08:00:00,ADA/USDT,0.09166000,0.09234000,0.09135000,0.09150000,11823098.80000000,1086742.07981700,2525
1599634800000,2020-09-09 07:00:00,ADA/USDT,0.09068000,0.09183000,0.09068000,0.09167000,8108700.80000000,741445.77662500,1954
1599631200000,2020-09-09 06:00:00,ADA/USDT,0.09068000,0.09133000,0.09015000,0.09068000,7359190.70000000,666545.21407000,1762
1599627600000,2020-09-09 05:00:00,ADA/USDT,0.09069000,0.09138000,0.09057000,0.09063000,4605895.50000000,418471.10495200,1425
1599624000000,2020-09-09 04:00:00,ADA/USDT,0.09013000,0.09096000,0.08947000,0.09069000,5419514.70000000,489502.76953200,1773
1599620400000,2020-09-09 03:00:00,ADA/USDT,0.08943000,0.09025000,0.08925000,0.09017000,4278977.40000000,384140.10894800,1777
1599616800000,2020-09-09 02:00:00,ADA/USDT,0.09124000,0.09140000,0.08930000,0.08945000,7827838.70000000,705242.27921400,2396
1599613200000,2020-09-09 01:00:00,ADA/USDT,0.09073000,0.09127000,0.09033000,0.09121000,4320579.20000000,392118.16781200,1596
1599609600000,2020-09-09 00:00:00,ADA/USDT,0.09105000,0.09200000,0.09047000,0.09073000,8913783.70000000,813636.96750600,2218
1599606000000,2020-09-08 23:00:00,ADA/USDT,0.09120000,0.09172000,0.09065000,0.09101000,8287926.00000000,755519.88585900,2481
1599602400000,2020-09-08 22:00:00,ADA/USDT,0.09092000,0.09149000,0.08845000,0.09127000,42293117.90000000,3792356.26632400,8541
1599598800000,2020-09-08 21:00:00,ADA/USDT,0.09003000,0.09134000,0.08927000,0.09091000,9958573.50000000,897388.03685800,2831
1599595200000,2020-09-08 20:00:00,ADA/USDT,0.08963000,0.09080000,0.08960000,0.09006000,10632843.70000000,958718.09716600,2598
1599591600000,2020-09-08 19:00:00,ADA/USDT,0.09018000,0.09095000,0.08954000,0.08958000,12330849.00000000,1111418.92944900,3317
1599588000000,2020-09-08 18:00:00,ADA/USDT,0.09187000,0.09207000,0.08950000,0.09018000,27256179.80000000,2462445.22321600,5387
1599584400000,2020-09-08 17:00:00,ADA/USDT,0.09166000,0.09216000,0.09080000,0.09186000,12074679.10000000,1104011.17004300,2770
1599580800000,2020-09-08 16:00:00,ADA/USDT,0.09134000,0.09201000,0.09103000,0.09164000,7932348.60000000,726702.87740700,2416
1599577200000,2020-09-08 15:00:00,ADA/USDT,0.09172000,0.09217000,0.09085000,0.09133000,12814838.40000000,1173751.35178300,3088
1599573600000,2020-09-08 14:00:00,ADA/USDT,0.08964000,0.09252000,0.08926000,0.09173000,26506742.40000000,2420684.67725700,6134
1599570000000,2020-09-08 13:00:00,ADA/USDT,0.09077000,0.09111000,0.08849000,0.08961000,33353779.90000000,2991031.44949600,6960
1599566400000,2020-09-08 12:00:00,ADA/USDT,0.09041000,0.09148000,0.08970000,0.09077000,17092313.00000000,1548188.50917600,4904
1599562800000,2020-09-08 11:00:00,ADA/USDT,0.09198000,0.09262000,0.08939000,0.09038000,20386115.90000000,1847519.59031400,4949
1599559200000,2020-09-08 10:00:00,ADA/USDT,0.09160000,0.09242000,0.09053000,0.09205000,24021282.80000000,2199886.20177600,5756
1599555600000,2020-09-08 09:00:00,ADA/USDT,0.09338000,0.09418000,0.09161000,0.09162000,20702171.80000000,1929111.53150300,5061
1599552000000,2020-09-08 08:00:00,ADA/USDT,0.09521000,0.09636000,0.09319000,0.09343000,25374838.80000000,2391998.22410300,5806
1599548400000,2020-09-08 07:00:00,ADA/USDT,0.09596000,0.09699000,0.09488000,0.09520000,17777256.90000000,1705057.32110700,4363
1599544800000,2020-09-08 06:00:00,ADA/USDT,0.09345000,0.09677000,0.09345000,0.09601000,28642865.60000000,2731998.70211300,7039
1599541200000,2020-09-08 05:00:00,ADA/USDT,0.09330000,0.09448000,0.09298000,0.09348000,8561963.30000000,802578.10008100,2574
1599537600000,2020-09-08 04:00:00,ADA/USDT,0.09326000,0.09395000,0.09279000,0.09324000,5658225.40000000,528206.75778000,2151
1599534000000,2020-09-08 03:00:00,ADA/USDT,0.09363000,0.09480000,0.09296000,0.09325000,10132350.20000000,948256.92511600,2720
1599530400000,2020-09-08 02:00:00,ADA/USDT,0.09261000,0.09454000,0.09258000,0.09360000,12662671.20000000,1188653.95408100,2830
1599526800000,2020-09-08 01:00:00,ADA/USDT,0.09243000,0.09358000,0.09236000,0.09261000,5422824.40000000,504144.90459100,1886
1599523200000,2020-09-08 00:00:00,ADA/USDT,0.09365000,0.09409000,0.09223000,0.09243000,13534834.70000000,1261085.48628800,3404
1599519600000,2020-09-07 23:00:00,ADA/USDT,0.09330000,0.09421000,0.09264000,0.09360000,16459321.90000000,1535503.08303300,3850
1599516000000,2020-09-07 22:00:00,ADA/USDT,0.09148000,0.09382000,0.09148000,0.09328000,21496557.40000000,1994229.63732900,4716
1599512400000,2020-09-07 21:00:00,ADA/USDT,0.09140000,0.09275000,0.09107000,0.09148000,9919071.00000000,911851.65460300,2500
1599508800000,2020-09-07 20:00:00,ADA/USDT,0.09036000,0.09170000,0.08979000,0.09139000,6912829.10000000,626613.64975500,2302
1599505200000,2020-09-07 19:00:00,ADA/USDT,0.09066000,0.09207000,0.09005000,0.09038000,9543836.00000000,869585.30867900,2846
1599501600000,2020-09-07 18:00:00,ADA/USDT,0.09087000,0.09189000,0.09027000,0.09064000,8263352.40000000,751458.31158900,2646
1599498000000,2020-09-07 17:00:00,ADA/USDT,0.09042000,0.09089000,0.08980000,0.09081000,6054651.70000000,546296.27596600,2050
1599494400000,2020-09-07 16:00:00,ADA/USDT,0.09045000,0.09161000,0.09007000,0.09041000,12500461.30000000,1135568.90866800,3692
1599490800000,2020-09-07 15:00:00,ADA/USDT,0.08851000,0.09100000,0.08777000,0.09045000,17239605.00000000,1548130.47167200,4335
1599487200000,2020-09-07 14:00:00,ADA/USDT,0.08928000,0.09012000,0.08811000,0.08855000,13085850.20000000,1166164.50966900,3487
1599483600000,2020-09-07 13:00:00,ADA/USDT,0.08738000,0.08975000,0.08638000,0.08928000,37599031.60000000,3332067.24542100,6774
1599480000000,2020-09-07 12:00:00,ADA/USDT,0.08794000,0.08854000,0.08603000,0.08731000,39847856.00000000,3471176.62936200,7515
1599476400000,2020-09-07 11:00:00,ADA/USDT,0.08783000,0.09024000,0.08690000,0.08795000,32741249.40000000,2898941.82990800,7037
1599472800000,2020-09-07 10:00:00,ADA/USDT,0.08893000,0.08946000,0.08784000,0.08785000,11785733.90000000,1043602.54806800,3046
1599469200000,2020-09-07 09:00:00,ADA/USDT,0.08983000,0.09023000,0.08868000,0.08896000,10001825.90000000,896018.18848300,2941
1599465600000,2020-09-07 08:00:00,ADA/USDT,0.08951000,0.09133000,0.08916000,0.08978000,11937155.80000000,1078703.77660900,3062
1599462000000,2020-09-07 07:00:00,ADA/USDT,0.08832000,0.09019000,0.08792000,0.08956000,14208180.50000000,1271186.67550100,3260
1599458400000,2020-09-07 06:00:00,ADA/USDT,0.08836000,0.09002000,0.08811000,0.08831000,27660653.70000000,2464577.41880100,5591
1599454800000,2020-09-07 05:00:00,ADA/USDT,0.09081000,0.09156000,0.08825000,0.08834000,31208593.50000000,2805573.62346500,6072
1599451200000,2020-09-07 04:00:00,ADA/USDT,0.09188000,0.09248000,0.09063000,0.09086000,11675843.20000000,1067470.33436300,2549
1599447600000,2020-09-07 03:00:00,ADA/USDT,0.09184000,0.09219000,0.09098000,0.09187000,6779307.50000000,620846.71299100,2224
1599444000000,2020-09-07 02:00:00,ADA/USDT,0.09383000,0.09383000,0.09140000,0.09184000,9255548.40000000,854480.91755100,2351
1599440400000,2020-09-07 01:00:00,ADA/USDT,0.09316000,0.09414000,0.09243000,0.09386000,8515088.00000000,794176.15740800,2540
1599436800000,2020-09-07 00:00:00,ADA/USDT,0.09266000,0.09375000,0.09255000,0.09317000,7570356.80000000,704411.92180100,2312
1599433200000,2020-09-06 23:00:00,ADA/USDT,0.09231000,0.09341000,0.09177000,0.09260000,8868966.50000000,820017.54962500,2467
1599429600000,2020-09-06 22:00:00,ADA/USDT,0.09397000,0.09426000,0.09147000,0.09238000,19951836.50000000,1846602.53575400,4823
1599426000000,2020-09-06 21:00:00,ADA/USDT,0.09325000,0.09494000,0.09305000,0.09398000,15193906.90000000,1432074.06971400,4109
1599422400000,2020-09-06 20:00:00,ADA/USDT,0.09383000,0.09400000,0.09275000,0.09321000,9194923.80000000,859743.98671500,2783
1599418800000,2020-09-06 19:00:00,ADA/USDT,0.09390000,0.09476000,0.09325000,0.09385000,12970427.50000000,1219557.35300900,3677
1599415200000,2020-09-06 18:00:00,ADA/USDT,0.09266000,0.09405000,0.09184000,0.09393000,11135259.30000000,1036967.26195700,3255
1599411600000,2020-09-06 17:00:00,ADA/USDT,0.09378000,0.09392000,0.09252000,0.09266000,11461104.10000000,1066864.98386700,3143
1599408000000,2020-09-06 16:00:00,ADA/USDT,0.09218000,0.09428000,0.09112000,0.09380000,14587731.70000000,1355310.17330000,4191
1599404400000,2020-09-06 15:00:00,ADA/USDT,0.09264000,0.09296000,0.09040000,0.09212000,11547671.20000000,1056178.54655900,3410
1599400800000,2020-09-06 14:00:00,ADA/USDT,0.09355000,0.09415000,0.09140000,0.09264000,12296889.50000000,1138833.14529300,3815
1599397200000,2020-09-06 13:00:00,ADA/USDT,0.09378000,0.09399000,0.09228000,0.09350000,13414143.50000000,1248361.17851900,4028
1599393600000,2020-09-06 12:00:00,ADA/USDT,0.09378000,0.09503000,0.09333000,0.09386000,19315465.90000000,1820682.77256600,4945
1599390000000,2020-09-06 11:00:00,ADA/USDT,0.09286000,0.09425000,0.09224000,0.09382000,13937330.30000000,1299192.14566300,3702
1599386400000,2020-09-06 10:00:00,ADA/USDT,0.09351000,0.09405000,0.08985000,0.09285000,38556625.80000000,3534769.62395300,6980
1599382800000,2020-09-06 09:00:00,ADA/USDT,0.09224000,0.09614000,0.09224000,0.09349000,41830115.40000000,3939656.03639400,9042
1599379200000,2020-09-06 08:00:00,ADA/USDT,0.09020000,0.09279000,0.08962000,0.09223000,29832253.10000000,2717800.77149700,6594
1599375600000,2020-09-06 07:00:00,ADA/USDT,0.08804000,0.09090000,0.08764000,0.09018000,20583412.00000000,1839026.66636200,5638
1599372000000,2020-09-06 06:00:00,ADA/USDT,0.08774000,0.08815000,0.08639000,0.08810000,12146806.70000000,1061740.38838900,3263
1599368400000,2020-09-06 05:00:00,ADA/USDT,0.08666000,0.08800000,0.08550000,0.08774000,14585780.30000000,1266883.63560700,4136
1599364800000,2020-09-06 04:00:00,ADA/USDT,0.08741000,0.08888000,0.08627000,0.08664000,11212750.60000000,980886.55183200,4140
1599361200000,2020-09-06 03:00:00,ADA/USDT,0.08827000,0.08852000,0.08693000,0.08737000,11788184.00000000,1032376.78639100,3496
1599357600000,2020-09-06 02:00:00,ADA/USDT,0.08837000,0.08920000,0.08702000,0.08825000,12798137.80000000,1125217.20574600,3493
1599354000000,2020-09-06 01:00:00,ADA/USDT,0.08935000,0.08992000,0.08820000,0.08831000,11165392.20000000,994754.45377300,3744
1599350400000,2020-09-06 00:00:00,ADA/USDT,0.08998000,0.09049000,0.08882000,0.08936000,13293790.60000000,1191705.00533400,3700
1599346800000,2020-09-05 23:00:00,ADA/USDT,0.08712000,0.09052000,0.08678000,0.09000000,20150098.40000000,1795944.63904000,5076
1599343200000,2020-09-05 22:00:00,ADA/USDT,0.08909000,0.09036000,0.08697000,0.08709000,21298439.90000000,1892652.67228900,4464
1599339600000,2020-09-05 21:00:00,ADA/USDT,0.08939000,0.09072000,0.08828000,0.08906000,17954031.80000000,1603236.76827200,4417
1599336000000,2020-09-05 20:00:00,ADA/USDT,0.08789000,0.09033000,0.08540000,0.08944000,31506335.00000000,2773827.49877800,6044
1599332400000,2020-09-05 19:00:00,ADA/USDT,0.09021000,0.09138000,0.08641000,0.08789000,61887653.20000000,5458062.19321900,10470
1599328800000,2020-09-05 18:00:00,ADA/USDT,0.09262000,0.09353000,0.08723000,0.09019000,84614188.90000000,7612056.64832800,13417
1599325200000,2020-09-05 17:00:00,ADA/USDT,0.09528000,0.09536000,0.09189000,0.09254000,51128043.40000000,4770493.89764500,9071
1599321600000,2020-09-05 16:00:00,ADA/USDT,0.09585000,0.09633000,0.09225000,0.09528000,35808950.70000000,3363514.11511600,6935
1599318000000,2020-09-05 15:00:00,ADA/USDT,0.09642000,0.09656000,0.09487000,0.09583000,16269165.40000000,1554141.25546000,3696
1599314400000,2020-09-05 14:00:00,ADA/USDT,0.09596000,0.09690000,0.09528000,0.09643000,18705936.30000000,1796274.30769300,3978
1599310800000,2020-09-05 13:00:00,ADA/USDT,0.09207000,0.09596000,0.09192000,0.09596000,39097392.20000000,3683016.80697300,6733
1599307200000,2020-09-05 12:00:00,ADA/USDT,0.09575000,0.09669000,0.09175000,0.09211000,61678361.20000000,5771503.00615200,8368
1599303600000,2020-09-05 11:00:00,ADA/USDT,0.09592000,0.09615000,0.09376000,0.09577000,36019039.50000000,3418142.68546500,6163
1599300000000,2020-09-05 10:00:00,ADA/USDT,0.09650000,0.09747000,0.09539000,0.09596000,17774214.90000000,1712496.32606200,4068
1599296400000,2020-09-05 09:00:00,ADA/USDT,0.09775000,0.09856000,0.09639000,0.09651000,20093833.00000000,1956233.07097200,4425
1599292800000,2020-09-05 08:00:00,ADA/USDT,0.09951000,0.09951000,0.09776000,0.09780000,9803307.20000000,967074.90202400,2698
1599289200000,2020-09-05 07:00:00,ADA/USDT,0.10085000,0.10085000,0.09886000,0.09959000,9418400.30000000,939802.66631400,2669
1599285600000,2020-09-05 06:00:00,ADA/USDT,0.09960000,0.10129000,0.09885000,0.10087000,15803640.60000000,1576305.13443500,3408
1599282000000,2020-09-05 05:00:00,ADA/USDT,0.10087000,0.10121000,0.09958000,0.09959000,14913844.70000000,1495071.73719600,3703
1599278400000,2020-09-05 04:00:00,ADA/USDT,0.10089000,0.10200000,0.09994000,0.10088000,12006157.20000000,1211647.76728500,2988
1599274800000,2020-09-05 03:00:00,ADA/USDT,0.10127000,0.10217000,0.10065000,0.10080000,8905876.80000000,901497.28262000,2443
1599271200000,2020-09-05 02:00:00,ADA/USDT,0.10200000,0.10221000,0.10076000,0.10125000,7680269.50000000,778952.17667300,2457
1599267600000,2020-09-05 01:00:00,ADA/USDT,0.10248000,0.10250000,0.10091000,0.10206000,11904424.60000000,1210344.27479400,3110
1599264000000,2020-09-05 00:00:00,ADA/USDT,0.10160000,0.10398000,0.10131000,0.10249000,23816466.70000000,2452367.96489200,5637
1599260400000,2020-09-04 23:00:00,ADA/USDT,0.10161000,0.10254000,0.10136000,0.10156000,9477883.80000000,966355.49736400,2948
1599256800000,2020-09-04 22:00:00,ADA/USDT,0.10250000,0.10389000,0.10132000,0.10163000,17990929.50000000,1845659.87570100,4358
1599253200000,2020-09-04 21:00:00,ADA/USDT,0.10249000,0.10399000,0.10225000,0.10243000,8155955.70000000,840223.55655900,3094
1599249600000,2020-09-04 20:00:00,ADA/USDT,0.10080000,0.10279000,0.10050000,0.10248000,14706710.80000000,1496053.74268700,4211
1599246000000,2020-09-04 19:00:00,ADA/USDT,0.10175000,0.10192000,0.09975000,0.10078000,28229766.90000000,2842672.63098800,5621
1599242400000,2020-09-04 18:00:00,ADA/USDT,0.09947000,0.10198000,0.09824000,0.10168000,24755402.30000000,2471853.31491800,5531
1599238800000,2020-09-04 17:00:00,ADA/USDT,0.09974000,0.10041000,0.09822000,0.09942000,15310271.70000000,1522039.53175900,3881
1599235200000,2020-09-04 16:00:00,ADA/USDT,0.09832000,0.10034000,0.09679000,0.09972000,25129079.90000000,2481147.19724600,5149
1599231600000,2020-09-04 15:00:00,ADA/USDT,0.09984000,0.09985000,0.09555000,0.09833000,54083238.90000000,5260232.32984100,9811
1599228000000,2020-09-04 14:00:00,ADA/USDT,0.10062000,0.10142000,0.09350000,0.09972000,96535303.10000000,9468355.14293600,13758
1599224400000,2020-09-04 13:00:00,ADA/USDT,0.10176000,0.10328000,0.10047000,0.10062000,36349202.30000000,3714231.79551800,6452
1599220800000,2020-09-04 12:00:00,ADA/USDT,0.10134000,0.10190000,0.09965000,0.10166000,13388748.70000000,1349668.86422900,3333
1599217200000,2020-09-04 11:00:00,ADA/USDT,0.10221000,0.10241000,0.09966000,0.10132000,31965799.30000000,3224915.10750300,6259
1599213600000,2020-09-04 10:00:00,ADA/USDT,0.10218000,0.10392000,0.10150000,0.10227000,44413004.80000000,4552610.48137400,7266
1599210000000,2020-09-04 09:00:00,ADA/USDT,0.09945000,0.10237000,0.09886000,0.10219000,30595680.10000000,3070046.35761100,6261
1599206400000,2020-09-04 08:00:00,ADA/USDT,0.09682000,0.10012000,0.09680000,0.09944000,44941018.00000000,4422457.88076900,8620
1599202800000,2020-09-04 07:00:00,ADA/USDT,0.09506000,0.09712000,0.09215000,0.09685000,66824964.90000000,6339561.48350800,10163
1599199200000,2020-09-04 06:00:00,ADA/USDT,0.09716000,0.09766000,0.09502000,0.09502000,22918282.00000000,2201562.06926800,4469
1599195600000,2020-09-04 05:00:00,ADA/USDT,0.09608000,0.09750000,0.09469000,0.09721000,31739689.50000000,3047971.72488200,5577
1599192000000,2020-09-04 04:00:00,ADA/USDT,0.09614000,0.09728000,0.09435000,0.09612000,32850743.80000000,3151535.60639500,5588
1599188400000,2020-09-04 03:00:00,ADA/USDT,0.09677000,0.09757000,0.09585000,0.09614000,14590608.20000000,1409716.41862900,3977
1599184800000,2020-09-04 02:00:00,ADA/USDT,0.09703000,0.09746000,0.09333000,0.09675000,35680170.40000000,3413453.01095800,6693
1599181200000,2020-09-04 01:00:00,ADA/USDT,0.09832000,0.09873000,0.09689000,0.09707000,19095777.60000000,1865377.78538900,4887
1599177600000,2020-09-04 00:00:00,ADA/USDT,0.09448000,0.09894000,0.09353000,0.09835000,44995414.50000000,4345021.66701000,10806
1599174000000,2020-09-03 23:00:00,ADA/USDT,0.10281000,0.10298000,0.09222000,0.09446000,95661169.70000000,9232158.33302100,18792
1599170400000,2020-09-03 22:00:00,ADA/USDT,0.10442000,0.10500000,0.10235000,0.10278000,11099171.00000000,1147639.01910900,2996
1599166800000,2020-09-03 21:00:00,ADA/USDT,0.10449000,0.10559000,0.10357000,0.10442000,7366307.70000000,769420.04581000,2248
1599163200000,2020-09-03 20:00:00,ADA/USDT,0.10512000,0.10592000,0.10410000,0.10447000,11319287.10000000,1186630.16917900,3492
1599159600000,2020-09-03 19:00:00,ADA/USDT,0.10314000,0.10615000,0.10230000,0.10509000,15412747.10000000,1608647.49572900,4121
1599156000000,2020-09-03 18:00:00,ADA/USDT,0.10491000,0.10537000,0.10280000,0.10317000,18752335.90000000,1949022.01838500,4095
1599152400000,2020-09-03 17:00:00,ADA/USDT,0.10218000,0.10544000,0.10214000,0.10486000,21557316.60000000,2236762.99862200,5119
1599148800000,2020-09-03 16:00:00,ADA/USDT,0.10392000,0.10529000,0.10201000,0.10218000,42670061.30000000,4435143.13910700,7820
1599145200000,2020-09-03 15:00:00,ADA/USDT,0.10621000,0.10621000,0.10111000,0.10390000,62696392.10000000,6509794.08104700,11522
1599141600000,2020-09-03 14:00:00,ADA/USDT,0.10726000,0.10731000,0.10565000,0.10622000,20200295.00000000,2151190.90442500,4362
1599138000000,2020-09-03 13:00:00,ADA/USDT,0.10598000,0.10766000,0.10527000,0.10726000,32988624.10000000,3505542.54296900,7934
1599134400000,2020-09-03 12:00:00,ADA/USDT,0.11047000,0.11069000,0.10351000,0.10599000,126808839.30000000,13473404.72989100,22913
1599130800000,2020-09-03 11:00:00,ADA/USDT,0.11208000,0.11302000,0.11029000,0.11045000,26756596.50000000,2983694.61789200,6433
1599127200000,2020-09-03 10:00:00,ADA/USDT,0.11351000,0.11382000,0.11130000,0.11213000,12227388.80000000,1377327.90808300,3562
1599123600000,2020-09-03 09:00:00,ADA/USDT,0.11448000,0.11487000,0.11346000,0.11350000,5211786.60000000,595236.00757900,1795
1599120000000,2020-09-03 08:00:00,ADA/USDT,0.11370000,0.11498000,0.11322000,0.11449000,9863127.90000000,1124466.17339100,3262
1599116400000,2020-09-03 07:00:00,ADA/USDT,0.11203000,0.11391000,0.11039000,0.11373000,16631658.10000000,1865172.71918300,5080
1599112800000,2020-09-03 06:00:00,ADA/USDT,0.11203000,0.11331000,0.11137000,0.11206000,10952490.50000000,1230606.68225000,3662
1599109200000,2020-09-03 05:00:00,ADA/USDT,0.11174000,0.11279000,0.11111000,0.11203000,15185797.00000000,1700666.71840400,4666
1599105600000,2020-09-03 04:00:00,ADA/USDT,0.11383000,0.11470000,0.11114000,0.11176000,21304123.40000000,2407365.15394900,5022
1599102000000,2020-09-03 03:00:00,ADA/USDT,0.11499000,0.11525000,0.11371000,0.11380000,13334583.90000000,1525833.66652200,3843
1599098400000,2020-09-03 02:00:00,ADA/USDT,0.11663000,0.11693000,0.11427000,0.11498000,7899468.90000000,913154.83911300,2534
1599094800000,2020-09-03 01:00:00,ADA/USDT,0.11551000,0.11667000,0.11463000,0.11660000,7677645.90000000,886950.61795200,2442
1599091200000,2020-09-03 00:00:00,ADA/USDT,0.11490000,0.11600000,0.11441000,0.11555000,8303505.80000000,956450.80680200,2743
1599087600000,2020-09-02 23:00:00,ADA/USDT,0.11562000,0.11599000,0.11475000,0.11489000,6630608.50000000,765296.82662800,1987
1599084000000,2020-09-02 22:00:00,ADA/USDT,0.11615000,0.11669000,0.11550000,0.11554000,6346906.20000000,735722.39158600,2098
1599080400000,2020-09-02 21:00:00,ADA/USDT,0.11506000,0.11677000,0.11481000,0.11617000,11887124.90000000,1378581.28701500,2867
1599076800000,2020-09-02 20:00:00,ADA/USDT,0.11554000,0.11554000,0.11358000,0.11503000,9972774.00000000,1142177.49914700,3168
1599073200000,2020-09-02 19:00:00,ADA/USDT,0.11496000,0.11560000,0.11371000,0.11555000,9860008.70000000,1127878.07054400,2781
1599069600000,2020-09-02 18:00:00,ADA/USDT,0.11398000,0.11512000,0.11333000,0.11498000,10035062.00000000,1144752.74932600,3288
1599066000000,2020-09-02 17:00:00,ADA/USDT,0.11392000,0.11512000,0.11364000,0.11401000,20636945.70000000,2358887.45612900,5205
1599062400000,2020-09-02 16:00:00,ADA/USDT,0.11311000,0.11424000,0.11076000,0.11395000,33419756.60000000,3753141.43372800,7071
1599058800000,2020-09-02 15:00:00,ADA/USDT,0.11222000,0.11436000,0.11184000,0.11309000,16348397.60000000,1853246.96362200,4350
1599055200000,2020-09-02 14:00:00,ADA/USDT,0.11392000,0.11430000,0.11138000,0.11223000,20989096.30000000,2370960.46078900,5250
1599051600000,2020-09-02 13:00:00,ADA/USDT,0.11504000,0.11605000,0.11333000,0.11390000,20411000.40000000,2338901.51547100,5073
1599048000000,2020-09-02 12:00:00,ADA/USDT,0.11506000,0.11638000,0.11402000,0.11503000,30757312.70000000,3542398.88310500,7401
1599044400000,2020-09-02 11:00:00,ADA/USDT,0.11875000,0.11875000,0.11031000,0.11510000,65395060.50000000,7449641.50812200,15906
1599040800000,2020-09-02 10:00:00,ADA/USDT,0.12086000,0.12107000,0.11756000,0.11881000,32154071.90000000,3824061.91388900,7479
1599037200000,2020-09-02 09:00:00,ADA/USDT,0.12109000,0.12166000,0.12063000,0.12087000,8650636.90000000,1047971.37980200,2284
1599033600000,2020-09-02 08:00:00,ADA/USDT,0.12149000,0.12175000,0.12019000,0.12109000,18025991.30000000,2177071.30339200,4925
