https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1598738400000,2020-08-29 22:00:00,EOS/USDT,3.16100000,3.16550000,3.13030000,3.13480000,298173.72000000,938360.41387300,2297
1598734800000,2020-08-29 21:00:00,EOS/USDT,3.17700000,3.17900000,3.15840000,3.16010000,155430.78000000,492398.30860500,1208
1598731200000,2020-08-29 20:00:00,EOS/USDT,3.15790000,3.18060000,3.15790000,3.17690000,202688.52000000,642648.50665200,1560
1598727600000,2020-08-29 19:00:00,EOS/USDT,3.15810000,3.17250000,3.15380000,3.15840000,296341.65000000,937429.35935700,2003
1598724000000,2020-08-29 18:00:00,EOS/USDT,3.15510000,3.17420000,3.15510000,3.15810000,248273.30000000,786007.13197000,1816
1598720400000,2020-08-29 17:00:00,EOS/USDT,3.16430000,3.17690000,3.15430000,3.15580000,329497.68000000,1042870.39200400,2161
1598716800000,2020-08-29 16:00:00,EOS/USDT,3.16830000,3.17460000,3.15400000,3.16340000,461271.04000000,1459270.11559700,3069
1598713200000,2020-08-29 15:00:00,EOS/USDT,3.15000000,3.17920000,3.14570000,3.16780000,445551.21000000,1409130.03071600,3386
1598709600000,2020-08-29 14:00:00,EOS/USDT,3.12040000,3.15280000,3.11590000,3.15000000,307887.57000000,964698.47111700,2614
1598706000000,2020-08-29 13:00:00,EOS/USDT,3.14430000,3.14930000,3.11510000,3.11980000,447131.37000000,1401742.25288700,2916
1598702400000,2020-08-29 12:00:00,EOS/USDT,3.13120000,3.15900000,3.12850000,3.14460000,321625.26000000,1012271.15090300,2351
1598698800000,2020-08-29 11:00:00,EOS/USDT,3.13590000,3.15170000,3.12060000,3.13130000,460193.53000000,1444240.60784300,3454
1598695200000,2020-08-29 10:00:00,EOS/USDT,3.19640000,3.20490000,3.13410000,3.13590000,1050970.78000000,3333852.66112700,6806
1598691600000,2020-08-29 09:00:00,EOS/USDT,3.13280000,3.19680000,3.12650000,3.19630000,971909.61000000,3080892.82827100,6504
1598688000000,2020-08-29 08:00:00,EOS/USDT,3.13300000,3.13800000,3.12020000,3.13290000,294371.99000000,920339.16443300,2431
1598684400000,2020-08-29 07:00:00,EOS/USDT,3.12330000,3.14260000,3.11230000,3.13440000,301818.88000000,944524.18852600,2229
1598680800000,2020-08-29 06:00:00,EOS/USDT,3.11540000,3.13810000,3.10820000,3.12330000,396898.99000000,1239294.63209000,2955
1598677200000,2020-08-29 05:00:00,EOS/USDT,3.11620000,3.12670000,3.10370000,3.11470000,198847.81000000,619116.68784800,1656
1598673600000,2020-08-29 04:00:00,EOS/USDT,3.10550000,3.12110000,3.10170000,3.11430000,175728.96000000,547026.92419700,1412
1598670000000,2020-08-29 03:00:00,EOS/USDT,3.09360000,3.11620000,3.08640000,3.10580000,173814.62000000,538777.50122100,1478
1598666400000,2020-08-29 02:00:00,EOS/USDT,3.09150000,3.10760000,3.08340000,3.09530000,215398.05000000,667160.22526100,1576
1598662800000,2020-08-29 01:00:00,EOS/USDT,3.10230000,3.10350000,3.08900000,3.09080000,362546.81000000,1122563.50674300,2454
1598659200000,2020-08-29 00:00:00,EOS/USDT,3.11590000,3.12460000,3.09460000,3.10120000,348182.45000000,1082864.99595100,2468
1598655600000,2020-08-28 23:00:00,EOS/USDT,3.09040000,3.12530000,3.08530000,3.11590000,341967.89000000,1063470.88904100,2656
1598652000000,2020-08-28 22:00:00,EOS/USDT,3.09010000,3.09480000,3.07310000,3.09110000,241808.49000000,746114.80722400,1948
1598648400000,2020-08-28 21:00:00,EOS/USDT,3.10800000,3.10840000,3.08240000,3.08970000,275108.40000000,851225.54619000,2174
1598644800000,2020-08-28 20:00:00,EOS/USDT,3.12090000,3.12400000,3.10170000,3.10930000,133666.70000000,416328.87457400,1156
