https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1611118800000,2021-01-20 05:00:00,ETC/USDT,7.84430000,7.89720000,7.82130000,7.89520000,112936.24000000,888086.89580700,2798
1611115200000,2021-01-20 04:00:00,ETC/USDT,7.76050000,7.85410000,7.67570000,7.84280000,244706.82000000,1902620.59751800,5289
1611111600000,2021-01-20 03:00:00,ETC/USDT,7.97090000,7.98670000,7.71000000,7.76810000,256166.66000000,2002251.19743000,5764
1611108000000,2021-01-20 02:00:00,ETC/USDT,7.89200000,7.98800000,7.82350000,7.96550000,141211.71000000,1114072.47183300,4481
1611104400000,2021-01-20 01:00:00,ETC/USDT,8.03420000,8.03430000,7.85880000,7.89360000,179181.52000000,1422751.80945900,4534
1611100800000,2021-01-20 00:00:00,ETC/USDT,7.80850000,8.04790000,7.74910000,8.03910000,234535.08000000,1855243.75195800,4647
1611097200000,2021-01-19 23:00:00,ETC/USDT,8.05390000,8.06560000,7.80350000,7.81770000,144375.78000000,1145440.97592500,3063
1611093600000,2021-01-19 22:00:00,ETC/USDT,8.00320000,8.08420000,7.94840000,8.05350000,83019.20000000,666557.40333300,2186
1611090000000,2021-01-19 21:00:00,ETC/USDT,7.97220000,8.04170000,7.96500000,8.00320000,138721.72000000,1111790.10365800,2867
1611086400000,2021-01-19 20:00:00,ETC/USDT,7.87830000,7.98740000,7.82840000,7.97220000,147537.88000000,1168569.48104500,3084
1611082800000,2021-01-19 19:00:00,ETC/USDT,7.85720000,7.95780000,7.75020000,7.88350000,238141.85000000,1876153.88495800,5034
1611079200000,2021-01-19 18:00:00,ETC/USDT,8.10310000,8.11040000,7.81610000,7.85660000,393554.99000000,3135309.78981100,8944
1611075600000,2021-01-19 17:00:00,ETC/USDT,8.22870000,8.27800000,8.08050000,8.10270000,369224.56000000,3004630.05765600,6550
1611072000000,2021-01-19 16:00:00,ETC/USDT,8.33210000,8.41680000,8.21290000,8.23600000,301809.82000000,2511567.15354500,6290
1611068400000,2021-01-19 15:00:00,ETC/USDT,8.34340000,8.34540000,8.20670000,8.33270000,240651.56000000,1987752.36598600,4702
1611064800000,2021-01-19 14:00:00,ETC/USDT,8.40000000,8.45890000,8.28430000,8.34580000,207472.89000000,1734177.98311300,4589
1611061200000,2021-01-19 13:00:00,ETC/USDT,8.25280000,8.44400000,8.25180000,8.40000000,253987.75000000,2117710.92915300,5381
1611057600000,2021-01-19 12:00:00,ETC/USDT,8.46400000,8.51860000,8.15010000,8.25000000,677872.08000000,5650427.94080300,13264
1611054000000,2021-01-19 11:00:00,ETC/USDT,8.11130000,8.49800000,8.11130000,8.46330000,761299.96000000,6342624.06601200,14462
1611050400000,2021-01-19 10:00:00,ETC/USDT,8.06800000,8.22920000,8.00640000,8.11400000,375905.62000000,3043423.04885800,9998
1611046800000,2021-01-19 09:00:00,ETC/USDT,8.06780000,8.16820000,8.05850000,8.06590000,247337.71000000,2004603.38734900,7391
1611043200000,2021-01-19 08:00:00,ETC/USDT,8.09310000,8.23000000,8.04750000,8.06560000,511062.49000000,4159294.64437300,10401
1611039600000,2021-01-19 07:00:00,ETC/USDT,7.96480000,8.10000000,7.94050000,8.09310000,275432.01000000,2214803.72729200,4573
1611036000000,2021-01-19 06:00:00,ETC/USDT,7.89200000,8.01030000,7.87930000,7.95730000,189271.34000000,1506875.66010000,4106
1611032400000,2021-01-19 05:00:00,ETC/USDT,7.84270000,7.91470000,7.83500000,7.89200000,142668.22000000,1123715.80426100,2513
1611028800000,2021-01-19 04:00:00,ETC/USDT,7.89430000,7.96010000,7.79620000,7.83650000,171431.29000000,1352247.13374700,3074
1611025200000,2021-01-19 03:00:00,ETC/USDT,8.04040000,8.06470000,7.88180000,7.89590000,302262.54000000,2409282.10795600,5385
1611021600000,2021-01-19 02:00:00,ETC/USDT,7.92840000,8.05000000,7.91070000,8.04100000,293992.03000000,2344892.56336000,6997
1611018000000,2021-01-19 01:00:00,ETC/USDT,7.70050000,8.00000000,7.69390000,7.92800000,491023.71000000,3869834.59181700,9889
1611014400000,2021-01-19 00:00:00,ETC/USDT,7.70570000,7.74730000,7.66100000,7.70000000,168183.47000000,1295206.92587900,3572
1611010800000,2021-01-18 23:00:00,ETC/USDT,7.62550000,7.73000000,7.60680000,7.70780000,104397.11000000,800911.95849300,2122
1611007200000,2021-01-18 22:00:00,ETC/USDT,7.59160000,7.62860000,7.57210000,7.62350000,43308.89000000,329130.61553700,1040
1611003600000,2021-01-18 21:00:00,ETC/USDT,7.59280000,7.62700000,7.58400000,7.59160000,75978.76000000,577659.77962400,1365
1611000000000,2021-01-18 20:00:00,ETC/USDT,7.59540000,7.61350000,7.55070000,7.59080000,74147.77000000,562621.77744800,1442
1610996400000,2021-01-18 19:00:00,ETC/USDT,7.58550000,7.61500000,7.56300000,7.58790000,74737.59000000,567296.90592000,1743
1610992800000,2021-01-18 18:00:00,ETC/USDT,7.55420000,7.59780000,7.52570000,7.58740000,94308.86000000,713630.68410400,2332
1610989200000,2021-01-18 17:00:00,ETC/USDT,7.69770000,7.78120000,7.48090000,7.55290000,447649.93000000,3395691.90266100,10139
1610985600000,2021-01-18 16:00:00,ETC/USDT,7.80390000,7.84240000,7.66470000,7.69730000,149838.15000000,1158901.86685200,3375
1610982000000,2021-01-18 15:00:00,ETC/USDT,7.76270000,7.81400000,7.72150000,7.80560000,108362.76000000,841894.97839600,2827
1610978400000,2021-01-18 14:00:00,ETC/USDT,7.81600000,7.89430000,7.70700000,7.76130000,205313.49000000,1601286.41971500,4485
1610974800000,2021-01-18 13:00:00,ETC/USDT,7.81360000,7.86730000,7.76950000,7.81540000,184740.01000000,1444252.07977500,4973
1610971200000,2021-01-18 12:00:00,ETC/USDT,7.65670000,7.86700000,7.64920000,7.81500000,343491.59000000,2676019.58700600,6894
1610967600000,2021-01-18 11:00:00,ETC/USDT,7.64340000,7.66750000,7.55390000,7.65730000,162243.26000000,1234072.79765300,3153
1610964000000,2021-01-18 10:00:00,ETC/USDT,7.72860000,7.73000000,7.61950000,7.64440000,105581.86000000,809375.53526400,2149
1610960400000,2021-01-18 09:00:00,ETC/USDT,7.70080000,7.76530000,7.68440000,7.72680000,105770.56000000,817115.58507600,2742
1610956800000,2021-01-18 08:00:00,ETC/USDT,7.64740000,7.71530000,7.64000000,7.70020000,91391.99000000,701547.94241100,2266
1610953200000,2021-01-18 07:00:00,ETC/USDT,7.52920000,7.68450000,7.52650000,7.64230000,153330.85000000,1170638.17849600,2728
1610949600000,2021-01-18 06:00:00,ETC/USDT,7.58420000,7.58730000,7.52060000,7.53220000,95235.16000000,720150.82576200,1605
1610946000000,2021-01-18 05:00:00,ETC/USDT,7.48250000,7.58910000,7.46760000,7.58340000,137917.07000000,1038024.01164700,2674
1610942400000,2021-01-18 04:00:00,ETC/USDT,7.48010000,7.53770000,7.42140000,7.48400000,204748.54000000,1531115.03033000,4051
1610938800000,2021-01-18 03:00:00,ETC/USDT,7.66640000,7.69430000,7.45590000,7.47850000,211807.18000000,1598330.77236400,4708
1610935200000,2021-01-18 02:00:00,ETC/USDT,7.76950000,7.78750000,7.64910000,7.66630000,80954.11000000,625531.65962300,2670
1610931600000,2021-01-18 01:00:00,ETC/USDT,7.73540000,7.79480000,7.65350000,7.77040000,143419.02000000,1108247.60734400,3449
1610928000000,2021-01-18 00:00:00,ETC/USDT,7.68770000,7.78100000,7.64630000,7.73350000,160058.32000000,1235828.28811800,3424
1610924400000,2021-01-17 23:00:00,ETC/USDT,7.70380000,7.75440000,7.63140000,7.68400000,87206.48000000,672161.94793100,2096
1610920800000,2021-01-17 22:00:00,ETC/USDT,7.73500000,7.75000000,7.66240000,7.70460000,77162.10000000,595149.82083200,1784
1610917200000,2021-01-17 21:00:00,ETC/USDT,7.65060000,7.73480000,7.61650000,7.73480000,108707.89000000,833699.46439300,2664
1610913600000,2021-01-17 20:00:00,ETC/USDT,7.59420000,7.65750000,7.58600000,7.65100000,108559.82000000,827230.33605100,2359
1610910000000,2021-01-17 19:00:00,ETC/USDT,7.65000000,7.69690000,7.53680000,7.58990000,90185.88000000,689595.56585500,2210
1610906400000,2021-01-17 18:00:00,ETC/USDT,7.68700000,7.70740000,7.62210000,7.64200000,74858.57000000,573829.72593700,1918
1610902800000,2021-01-17 17:00:00,ETC/USDT,7.66950000,7.71240000,7.62210000,7.68420000,79155.33000000,606902.01776000,1939
1610899200000,2021-01-17 16:00:00,ETC/USDT,7.62810000,7.71180000,7.57750000,7.66110000,129424.17000000,989864.37716700,2810
1610895600000,2021-01-17 15:00:00,ETC/USDT,7.48760000,7.67740000,7.48260000,7.62270000,204676.33000000,1561234.40170800,3420
1610892000000,2021-01-17 14:00:00,ETC/USDT,7.46070000,7.55270000,7.42110000,7.48340000,181606.35000000,1358988.46395400,3373
1610888400000,2021-01-17 13:00:00,ETC/USDT,7.60950000,7.64530000,7.44040000,7.45860000,274202.68000000,2069901.64470200,4785
1610884800000,2021-01-17 12:00:00,ETC/USDT,7.62960000,7.67270000,7.56840000,7.61000000,117230.30000000,893100.83359400,2408
1610881200000,2021-01-17 11:00:00,ETC/USDT,7.57660000,7.66000000,7.54390000,7.62570000,119267.09000000,906828.19613900,2680
1610877600000,2021-01-17 10:00:00,ETC/USDT,7.42350000,7.66000000,7.39340000,7.58100000,250055.54000000,1885584.35051700,4678
1610874000000,2021-01-17 09:00:00,ETC/USDT,7.48900000,7.56610000,7.40950000,7.42150000,249053.33000000,1862100.87050200,4203
1610870400000,2021-01-17 08:00:00,ETC/USDT,7.41600000,7.52000000,7.33700000,7.48480000,313630.91000000,2333214.02025100,5461
1610866800000,2021-01-17 07:00:00,ETC/USDT,7.59080000,7.61690000,7.33710000,7.41290000,316330.68000000,2363086.19251900,5830
1610863200000,2021-01-17 06:00:00,ETC/USDT,7.56670000,7.63830000,7.49600000,7.59130000,209099.84000000,1578198.33579000,3736
1610859600000,2021-01-17 05:00:00,ETC/USDT,7.60420000,7.65280000,7.50880000,7.57070000,167329.72000000,1269232.43246600,3517
1610856000000,2021-01-17 04:00:00,ETC/USDT,7.71900000,7.78420000,7.59310000,7.60210000,192117.85000000,1475888.92744100,3457
1610852400000,2021-01-17 03:00:00,ETC/USDT,7.83870000,7.87230000,7.67600000,7.72330000,217352.55000000,1685137.08947300,4060
1610848800000,2021-01-17 02:00:00,ETC/USDT,7.95410000,7.95600000,7.82810000,7.84360000,162411.77000000,1281651.68702100,4038
1610845200000,2021-01-17 01:00:00,ETC/USDT,7.82340000,7.95840000,7.77110000,7.95220000,197611.37000000,1551811.37406700,5037
1610841600000,2021-01-17 00:00:00,ETC/USDT,7.77680000,7.83760000,7.63450000,7.82520000,200844.00000000,1556405.02337800,4607
1610838000000,2021-01-16 23:00:00,ETC/USDT,7.83540000,7.83950000,7.70000000,7.77990000,107475.34000000,835513.02950300,2074
1610834400000,2021-01-16 22:00:00,ETC/USDT,7.80640000,7.87120000,7.67200000,7.83700000,131667.68000000,1024147.89205400,2961
1610830800000,2021-01-16 21:00:00,ETC/USDT,7.98220000,7.98220000,7.75050000,7.81560000,195489.52000000,1531646.05291100,4193
1610827200000,2021-01-16 20:00:00,ETC/USDT,7.95200000,8.05870000,7.92120000,7.98130000,150780.18000000,1205705.27318800,3610
1610823600000,2021-01-16 19:00:00,ETC/USDT,7.85840000,7.98770000,7.79200000,7.95000000,223942.79000000,1770656.75700400,4312
1610820000000,2021-01-16 18:00:00,ETC/USDT,7.96260000,8.03050000,7.84710000,7.86260000,199952.53000000,1593425.26725000,4310
1610816400000,2021-01-16 17:00:00,ETC/USDT,8.03750000,8.09810000,7.84450000,7.96210000,361037.03000000,2874080.24586200,5870
1610812800000,2021-01-16 16:00:00,ETC/USDT,7.91080000,8.18220000,7.83140000,8.03130000,923630.96000000,7385375.91775600,16918
1610809200000,2021-01-16 15:00:00,ETC/USDT,7.72570000,7.92250000,7.70130000,7.90960000,285610.42000000,2234085.08143800,6017
1610805600000,2021-01-16 14:00:00,ETC/USDT,7.73070000,7.76870000,7.63590000,7.72490000,152931.24000000,1177603.49932200,3074
1610802000000,2021-01-16 13:00:00,ETC/USDT,7.75660000,7.82000000,7.70750000,7.73240000,248258.65000000,1933055.31996000,3948
1610798400000,2021-01-16 12:00:00,ETC/USDT,7.78680000,7.86210000,7.61320000,7.74790000,301868.91000000,2341964.15254900,5959
1610794800000,2021-01-16 11:00:00,ETC/USDT,7.76570000,7.82690000,7.70430000,7.78460000,173920.10000000,1349755.38352700,3358
1610791200000,2021-01-16 10:00:00,ETC/USDT,7.77510000,7.82890000,7.70750000,7.76590000,255154.63000000,1983158.69751200,4810
1610787600000,2021-01-16 09:00:00,ETC/USDT,7.69710000,7.77650000,7.66280000,7.77580000,179601.78000000,1386438.68490800,3431
1610784000000,2021-01-16 08:00:00,ETC/USDT,7.60800000,7.72690000,7.58790000,7.69790000,265118.39000000,2031345.05763700,4179
1610780400000,2021-01-16 07:00:00,ETC/USDT,7.52010000,7.66850000,7.50750000,7.60880000,228447.71000000,1732167.74925300,3285
1610776800000,2021-01-16 06:00:00,ETC/USDT,7.48530000,7.54040000,7.47000000,7.51770000,170268.51000000,1278163.65317200,2214
1610773200000,2021-01-16 05:00:00,ETC/USDT,7.51880000,7.53430000,7.39110000,7.48360000,237060.01000000,1767702.46212300,3783
1610769600000,2021-01-16 04:00:00,ETC/USDT,7.53960000,7.56540000,7.48140000,7.51650000,92969.26000000,699285.68879200,1955
1610766000000,2021-01-16 03:00:00,ETC/USDT,7.50240000,7.57750000,7.47850000,7.53520000,153751.81000000,1158511.89327700,3180
1610762400000,2021-01-16 02:00:00,ETC/USDT,7.60000000,7.66630000,7.45360000,7.50520000,286985.72000000,2168552.59289600,5679
1610758800000,2021-01-16 01:00:00,ETC/USDT,7.65650000,7.72440000,7.60010000,7.60010000,164542.20000000,1261834.20877300,4204
1610755200000,2021-01-16 00:00:00,ETC/USDT,7.56260000,7.67680000,7.56260000,7.65130000,129075.22000000,985908.83255100,3139
1610751600000,2021-01-15 23:00:00,ETC/USDT,7.55070000,7.62310000,7.51850000,7.56700000,104946.77000000,794729.69658000,2231
1610748000000,2021-01-15 22:00:00,ETC/USDT,7.51990000,7.59240000,7.48860000,7.55000000,67680.85000000,510878.00366800,1637
1610744400000,2021-01-15 21:00:00,ETC/USDT,7.44310000,7.53250000,7.42770000,7.51870000,104861.84000000,784649.99890700,2425
1610740800000,2021-01-15 20:00:00,ETC/USDT,7.46370000,7.48190000,7.36130000,7.44780000,161744.46000000,1199818.12929800,3496
1610737200000,2021-01-15 19:00:00,ETC/USDT,7.52050000,7.58450000,7.46440000,7.46720000,98479.26000000,741463.89162100,2272
1610733600000,2021-01-15 18:00:00,ETC/USDT,7.50510000,7.59110000,7.41030000,7.51220000,212575.08000000,1594678.53296800,4422
1610730000000,2021-01-15 17:00:00,ETC/USDT,7.52350000,7.54050000,7.42600000,7.50000000,200879.18000000,1504398.95760500,4148
1610726400000,2021-01-15 16:00:00,ETC/USDT,7.35960000,7.53200000,7.12280000,7.53120000,718024.71000000,5281648.59299100,10876
1610722800000,2021-01-15 15:00:00,ETC/USDT,7.62240000,7.62300000,7.27140000,7.35740000,762775.82000000,5688694.33257500,11455
1610719200000,2021-01-15 14:00:00,ETC/USDT,7.80710000,7.94640000,7.54680000,7.62330000,574232.21000000,4445963.05962500,9327
1610715600000,2021-01-15 13:00:00,ETC/USDT,7.66020000,7.81000000,7.60090000,7.80660000,213226.40000000,1639339.67274500,3836
1610712000000,2021-01-15 12:00:00,ETC/USDT,7.73530000,7.76420000,7.55890000,7.65900000,303253.57000000,2316797.96361000,5000
1610708400000,2021-01-15 11:00:00,ETC/USDT,7.84000000,7.86090000,7.70250000,7.73400000,153172.02000000,1190911.56893000,3563
1610704800000,2021-01-15 10:00:00,ETC/USDT,7.73980000,7.86700000,7.73630000,7.83990000,212577.08000000,1661468.05116200,4250
1610701200000,2021-01-15 09:00:00,ETC/USDT,7.65040000,7.76670000,7.60720000,7.73630000,189544.89000000,1458998.22544400,3279
1610697600000,2021-01-15 08:00:00,ETC/USDT,7.78200000,7.79000000,7.58710000,7.65040000,233415.14000000,1792499.58873100,3591
1610694000000,2021-01-15 07:00:00,ETC/USDT,7.61310000,7.78130000,7.54000000,7.78130000,337223.09000000,2590780.85586800,4336
1610690400000,2021-01-15 06:00:00,ETC/USDT,7.56000000,7.63480000,7.54000000,7.61260000,280355.82000000,2127806.17566500,3901
1610686800000,2021-01-15 05:00:00,ETC/USDT,7.67920000,7.78280000,7.55990000,7.56350000,322855.97000000,2478961.95861700,4821
1610683200000,2021-01-15 04:00:00,ETC/USDT,7.76850000,7.78180000,7.64810000,7.67720000,338012.67000000,2605810.26026400,4480
1610679600000,2021-01-15 03:00:00,ETC/USDT,7.87480000,7.88210000,7.67520000,7.77210000,218199.14000000,1691755.52473400,4014
1610676000000,2021-01-15 02:00:00,ETC/USDT,7.85040000,7.90440000,7.76600000,7.87490000,185874.54000000,1456647.62607200,3861
1610672400000,2021-01-15 01:00:00,ETC/USDT,7.95040000,8.02590000,7.77810000,7.84680000,237333.32000000,1881340.18672500,5311
1610668800000,2021-01-15 00:00:00,ETC/USDT,7.79500000,8.03570000,7.78690000,7.95300000,360684.37000000,2862675.81909200,7166
1610665200000,2021-01-14 23:00:00,ETC/USDT,7.62390000,7.79530000,7.62180000,7.78800000,106536.78000000,820915.94308100,2139
1610661600000,2021-01-14 22:00:00,ETC/USDT,7.60590000,7.64030000,7.51070000,7.62180000,101418.67000000,769492.99704900,1855
1610658000000,2021-01-14 21:00:00,ETC/USDT,7.64520000,7.71990000,7.49000000,7.60360000,296094.64000000,2249554.43757100,5221
1610654400000,2021-01-14 20:00:00,ETC/USDT,7.75670000,7.78740000,7.64530000,7.64830000,102732.88000000,793656.89945800,1961
1610650800000,2021-01-14 19:00:00,ETC/USDT,7.72420000,7.80590000,7.70870000,7.76530000,116572.12000000,904439.45189300,2210
1610647200000,2021-01-14 18:00:00,ETC/USDT,7.75350000,7.81440000,7.70590000,7.71940000,125686.65000000,975527.99298500,2635
1610643600000,2021-01-14 17:00:00,ETC/USDT,7.81470000,7.94310000,7.74980000,7.75440000,249206.04000000,1957139.90040900,4412
1610640000000,2021-01-14 16:00:00,ETC/USDT,7.90260000,8.13500000,7.80980000,7.82000000,634063.12000000,5067090.04094800,9783
1610636400000,2021-01-14 15:00:00,ETC/USDT,7.81380000,7.94450000,7.68390000,7.90250000,376659.32000000,2929788.84039400,6257
1610632800000,2021-01-14 14:00:00,ETC/USDT,7.77100000,7.88700000,7.71990000,7.81070000,354602.46000000,2764283.54791900,5862
1610629200000,2021-01-14 13:00:00,ETC/USDT,7.58030000,7.79000000,7.56140000,7.77340000,322490.21000000,2484352.10140400,5638
1610625600000,2021-01-14 12:00:00,ETC/USDT,7.61810000,7.62500000,7.47920000,7.58030000,183595.06000000,1385150.29220700,3543
1610622000000,2021-01-14 11:00:00,ETC/USDT,7.62090000,7.69240000,7.55870000,7.61940000,164980.38000000,1258332.94421000,4682
1610618400000,2021-01-14 10:00:00,ETC/USDT,7.51240000,7.62890000,7.49450000,7.62220000,119858.68000000,906897.69231500,2931
1610614800000,2021-01-14 09:00:00,ETC/USDT,7.53250000,7.58230000,7.47330000,7.50740000,152603.29000000,1147635.23846800,3423
1610611200000,2021-01-14 08:00:00,ETC/USDT,7.59920000,7.67960000,7.52170000,7.53210000,248194.51000000,1887651.29766300,3899
1610607600000,2021-01-14 07:00:00,ETC/USDT,7.54430000,7.64100000,7.51650000,7.60140000,248280.19000000,1883930.06055000,4208
1610604000000,2021-01-14 06:00:00,ETC/USDT,7.43280000,7.55480000,7.41300000,7.53950000,137941.90000000,1033622.08822000,2360
1610600400000,2021-01-14 05:00:00,ETC/USDT,7.47680000,7.49020000,7.42000000,7.43540000,108598.72000000,809847.58060300,2178
1610596800000,2021-01-14 04:00:00,ETC/USDT,7.42190000,7.49700000,7.35380000,7.47340000,214880.25000000,1597325.77926200,3578
1610593200000,2021-01-14 03:00:00,ETC/USDT,7.46070000,7.49770000,7.40140000,7.42700000,132234.91000000,985460.03909400,2662
1610589600000,2021-01-14 02:00:00,ETC/USDT,7.45540000,7.51750000,7.40070000,7.45980000,163762.33000000,1219741.17213800,3569
1610586000000,2021-01-14 01:00:00,ETC/USDT,7.51960000,7.51960000,7.38090000,7.44490000,286800.69000000,2135683.20704700,5944
1610582400000,2021-01-14 00:00:00,ETC/USDT,7.59500000,7.67810000,7.45050000,7.51680000,278435.27000000,2108428.02597300,4477
1610578800000,2021-01-13 23:00:00,ETC/USDT,7.56100000,7.66800000,7.55930000,7.59500000,110344.18000000,838861.10863600,2784
1610575200000,2021-01-13 22:00:00,ETC/USDT,7.55340000,7.63360000,7.54360000,7.56070000,169918.93000000,1289770.15228200,3015
1610571600000,2021-01-13 21:00:00,ETC/USDT,7.54260000,7.56000000,7.46440000,7.55920000,130606.59000000,980105.45777700,2691
1610568000000,2021-01-13 20:00:00,ETC/USDT,7.45280000,7.55000000,7.43790000,7.54260000,181730.30000000,1361719.45450900,2895
1610564400000,2021-01-13 19:00:00,ETC/USDT,7.42900000,7.50670000,7.41770000,7.44990000,95046.08000000,708790.82835800,2149
1610560800000,2021-01-13 18:00:00,ETC/USDT,7.34800000,7.51400000,7.33530000,7.42080000,120549.14000000,894328.09293700,2726
1610557200000,2021-01-13 17:00:00,ETC/USDT,7.29000000,7.43020000,7.27440000,7.34950000,160091.33000000,1179963.94493800,3256
1610553600000,2021-01-13 16:00:00,ETC/USDT,7.27310000,7.32910000,7.22140000,7.28970000,132953.32000000,967001.81140100,1992
1610550000000,2021-01-13 15:00:00,ETC/USDT,7.23790000,7.29200000,7.21010000,7.27310000,110013.82000000,798801.76076500,1779
1610546400000,2021-01-13 14:00:00,ETC/USDT,7.32620000,7.38520000,7.21420000,7.23380000,107692.03000000,788471.98653000,2269
1610542800000,2021-01-13 13:00:00,ETC/USDT,7.27930000,7.35000000,7.21240000,7.32280000,97787.27000000,713079.52013500,2102
1610539200000,2021-01-13 12:00:00,ETC/USDT,7.26920000,7.30500000,7.19290000,7.27700000,139740.45000000,1012460.83307600,3111
1610535600000,2021-01-13 11:00:00,ETC/USDT,7.38010000,7.40000000,7.24720000,7.26510000,211153.08000000,1548193.03457900,4206
1610532000000,2021-01-13 10:00:00,ETC/USDT,7.22660000,7.41110000,7.22660000,7.37710000,222500.83000000,1632560.03882300,4252
1610528400000,2021-01-13 09:00:00,ETC/USDT,7.20330000,7.29800000,7.16440000,7.22700000,169403.29000000,1226857.32230800,3142
1610524800000,2021-01-13 08:00:00,ETC/USDT,7.29950000,7.31020000,7.17490000,7.20330000,160083.34000000,1157638.90006300,3253
1610521200000,2021-01-13 07:00:00,ETC/USDT,7.15220000,7.33770000,7.14180000,7.30190000,254720.08000000,1849855.96760900,4100
1610517600000,2021-01-13 06:00:00,ETC/USDT,7.10390000,7.21670000,7.09330000,7.15070000,167152.22000000,1197917.83894300,2855
1610514000000,2021-01-13 05:00:00,ETC/USDT,7.12190000,7.19290000,6.99050000,7.10630000,238009.96000000,1687439.86584200,4269
1610510400000,2021-01-13 04:00:00,ETC/USDT,7.21560000,7.23150000,7.07100000,7.11550000,223523.47000000,1595029.86902800,3818
1610506800000,2021-01-13 03:00:00,ETC/USDT,7.22450000,7.33540000,7.18340000,7.21860000,289107.77000000,2097229.75584200,5560
1610503200000,2021-01-13 02:00:00,ETC/USDT,7.05860000,7.36800000,7.03400000,7.22790000,495617.96000000,3574544.79150400,8728
1610499600000,2021-01-13 01:00:00,ETC/USDT,6.86550000,7.07900000,6.85880000,7.05520000,246715.67000000,1723296.85941300,4948
1610496000000,2021-01-13 00:00:00,ETC/USDT,7.05210000,7.07860000,6.85530000,6.86490000,238669.31000000,1660078.07865300,4460
1610492400000,2021-01-12 23:00:00,ETC/USDT,6.93890000,7.06070000,6.88880000,7.05440000,169286.35000000,1177550.36946600,3234
1610488800000,2021-01-12 22:00:00,ETC/USDT,7.14650000,7.16680000,6.90450000,6.95250000,156150.48000000,1095988.96809300,2616
1610485200000,2021-01-12 21:00:00,ETC/USDT,7.11770000,7.16000000,6.98520000,7.14620000,139917.72000000,990810.48736700,2556
1610481600000,2021-01-12 20:00:00,ETC/USDT,7.14240000,7.15030000,7.03970000,7.11770000,94594.38000000,670982.11367100,2167
1610478000000,2021-01-12 19:00:00,ETC/USDT,7.25270000,7.25270000,7.04990000,7.14420000,143785.18000000,1028799.64462200,2775
1610474400000,2021-01-12 18:00:00,ETC/USDT,7.30020000,7.32390000,7.22290000,7.25270000,119722.81000000,870098.47980900,2324
1610470800000,2021-01-12 17:00:00,ETC/USDT,7.26310000,7.34620000,7.16710000,7.30230000,176809.27000000,1281916.24920800,3840
1610467200000,2021-01-12 16:00:00,ETC/USDT,7.10140000,7.27070000,7.10140000,7.25830000,246975.56000000,1778220.62702000,5048
1610463600000,2021-01-12 15:00:00,ETC/USDT,7.05720000,7.20470000,7.04310000,7.10240000,196163.50000000,1396237.59383200,3750
1610460000000,2021-01-12 14:00:00,ETC/USDT,6.98870000,7.11970000,6.89220000,7.05730000,431285.45000000,3028488.34616000,7405
1610456400000,2021-01-12 13:00:00,ETC/USDT,7.26590000,7.31950000,6.95940000,6.98120000,428248.18000000,3047758.48779500,8140
1610452800000,2021-01-12 12:00:00,ETC/USDT,7.33560000,7.44470000,7.25950000,7.26490000,156680.17000000,1153681.11975400,3328
1610449200000,2021-01-12 11:00:00,ETC/USDT,7.30380000,7.44670000,7.28300000,7.33060000,236320.28000000,1740253.23082400,4624
1610445600000,2021-01-12 10:00:00,ETC/USDT,7.42760000,7.47200000,7.14690000,7.30290000,455764.82000000,3311730.60914300,7781
1610442000000,2021-01-12 09:00:00,ETC/USDT,7.44060000,7.49060000,7.35950000,7.42430000,282820.29000000,2100985.75550400,5037
1610438400000,2021-01-12 08:00:00,ETC/USDT,7.58890000,7.60000000,7.36450000,7.43800000,318840.14000000,2391241.04910100,5999
1610434800000,2021-01-12 07:00:00,ETC/USDT,7.55830000,7.63800000,7.41130000,7.58900000,311511.54000000,2347558.99976500,5399
1610431200000,2021-01-12 06:00:00,ETC/USDT,7.55800000,7.67620000,7.41870000,7.55840000,556572.85000000,4205211.49922000,8024
1610427600000,2021-01-12 05:00:00,ETC/USDT,7.26220000,7.55750000,7.22560000,7.55750000,379432.46000000,2807014.19775600,6733
1610424000000,2021-01-12 04:00:00,ETC/USDT,7.28610000,7.33690000,7.16550000,7.25840000,381313.00000000,2767733.74844800,6510
1610420400000,2021-01-12 03:00:00,ETC/USDT,7.02760000,7.31410000,6.97520000,7.28610000,334726.29000000,2388683.51878700,6117
1610416800000,2021-01-12 02:00:00,ETC/USDT,6.87550000,7.03710000,6.84000000,7.02940000,303455.93000000,2103110.38853300,5123
1610413200000,2021-01-12 01:00:00,ETC/USDT,7.08650000,7.18100000,6.82360000,6.86850000,356409.90000000,2494964.71037600,6897
1610409600000,2021-01-12 00:00:00,ETC/USDT,7.21980000,7.23650000,6.96050000,7.08730000,543776.08000000,3856278.23414300,8872
1610406000000,2021-01-11 23:00:00,ETC/USDT,7.10950000,7.30590000,7.10220000,7.22210000,374987.38000000,2712074.60454000,6216
1610402400000,2021-01-11 22:00:00,ETC/USDT,6.99040000,7.15000000,6.94960000,7.10950000,186610.40000000,1318496.12628400,4048
1610398800000,2021-01-11 21:00:00,ETC/USDT,6.94600000,7.02300000,6.87400000,6.98570000,383992.52000000,2672871.30528200,6866
1610395200000,2021-01-11 20:00:00,ETC/USDT,6.84790000,6.95280000,6.72650000,6.94870000,343744.44000000,2344567.70337300,6811
